t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load;Defailance;Exces
206;1895.0;1932.87;218.13;0.0;0.0;0.0;3155.25;1200.0;0.0;4495.0;0.0;0.0;7341.0;0.0;0.0
207;1906.0;1847.5;208.5;0.0;0.0;0.0;4055.25;1200.0;0.0;4224.0;0.0;0.0;6986.0;0.0;0.0
208;1854.0;2093.71;236.29;0.0;0.0;0.0;4955.25;1200.0;0.0;3693.0;0.0;0.0;6677.0;0.0;0.0
209;1664.0;2212.33;249.67;0.0;0.0;0.0;5855.25;1200.0;0.0;3574.0;0.0;0.0;6500.0;0.0;0.0
210;1344.0;2481.9;280.1;0.0;0.0;0.0;6755.25;1200.0;0.0;3606.0;0.0;0.0;6512.0;0.0;0.0
211;906.0;2533.12;285.88;0.0;0.0;0.0;7655.25;1198.0;0.0;4300.0;0.0;0.0;6827.0;0.0;0.0
212;460.0;2512.46;283.54;0.0;0.0;0.0;8553.75;869.0;0.0;4730.0;0.0;0.0;7117.0;0.0;0.0
213;144.0;2543.91;287.09;0.0;0.0;0.0;9205.5;611.0;0.0;4730.0;0.0;0.0;7094.0;0.0;0.0
214;15.0;2394.74;270.26;0.0;0.0;0.0;9663.75;339.0;0.0;4730.0;0.0;0.0;7071.0;0.0;0.0
215;0.0;2071.25;233.75;0.0;0.0;0.0;9918.0;0.0;655.0;4730.0;0.0;0.0;7690.0;0.0;0.0
216;0.0;1862.78;210.22;0.0;0.0;0.0;9263.0;0.0;1086.0;4730.0;0.0;0.0;7889.0;0.0;0.0
217;0.0;2499.87;282.13;0.0;0.0;0.0;8177.0;267.0;0.0;4730.0;0.0;0.0;7245.0;0.0;0.0
218;0.0;2429.79;274.21;0.0;0.0;0.0;8377.25;594.0;0.0;4730.0;0.0;0.0;6840.0;0.0;0.0
219;0.0;2166.5;244.5;0.0;0.0;0.0;8822.75;606.0;0.0;4730.0;0.0;0.0;6535.0;0.0;0.0
220;0.0;1940.95;219.05;0.0;0.0;0.0;9277.25;681.0;0.0;4730.0;0.0;0.0;6209.0;0.0;0.0
221;0.0;1799.87;203.13;0.0;0.0;0.0;9788.0;515.0;0.0;4730.0;0.0;0.0;6218.0;0.0;0.0
222;0.0;1666.88;188.12;0.0;0.0;0.0;10174.25;0.0;39.0;4730.0;0.0;0.0;6624.0;0.0;0.0
223;22.0;1639.93;185.07;0.0;0.0;0.0;10135.25;0.0;711.0;4730.0;0.0;0.0;7288.0;0.0;0.0
224;180.0;1602.18;180.82;0.0;0.0;0.0;9424.25;0.0;1200.0;4730.0;170.0;1.0;8064.0;0.0;0.0
225;494.0;1444.93;163.07;0.0;0.0;0.0;8224.25;0.0;1200.0;4730.0;680.0;49.0;8761.0;0.0;0.0
226;865.0;1099.87;124.13;0.0;0.0;0.0;7024.25;0.0;1177.0;4730.0;1190.0;0.0;9186.0;0.0;0.0
227;1255.0;1063.93;120.07;0.0;0.0;0.0;5847.25;0.0;1200.0;4730.0;1020.0;35.0;9424.0;0.0;0.0
228;1474.0;904.88;102.12;0.0;0.0;0.0;4647.25;0.0;1137.0;4730.0;1275.0;0.0;9623.0;0.0;0.0
229;1749.0;830.3;93.7;0.0;0.0;0.0;3510.25;0.0;1036.0;4730.0;1275.0;0.0;9714.0;0.0;0.0
230;1838.0;771.89;87.11;0.0;0.0;0.0;2474.25;0.0;1200.0;4730.0;935.0;42.0;9604.0;0.0;0.0
231;1856.0;773.69;87.31;0.0;0.0;0.0;1274.25;0.0;798.0;4730.0;1275.0;0.0;9520.0;0.0;0.0
232;1780.0;870.73;98.27;0.0;0.0;0.0;476.25;0.0;476.25;4730.0;1275.0;27.75;9258.0;0.0;0.0
233;1650.0;869.83;98.17;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;387.0;9010.0;0.0;0.0
234;1329.0;1130.43;127.57;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;273.0;8865.0;0.0;0.0
235;889.0;1246.34;140.66;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;850.0;1175.0;9031.0;0.0;0.0
236;466.0;1339.8;151.2;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1042.0;9004.0;0.0;0.0
237;134.0;1531.2;172.8;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;664.0;8507.0;0.0;0.0
238;17.0;1528.5;172.5;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;440.0;8163.0;0.0;0.0
239;0.0;1515.02;170.98;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;916.0;8607.0;0.0;0.0
240;0.0;1284.98;145.02;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1213.0;8648.0;0.0;0.0
241;0.0;1329.01;149.99;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1190.0;582.0;7981.0;0.0;0.0
242;0.0;1067.52;120.48;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;380.0;7573.0;0.0;0.0
243;0.0;980.36;110.64;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;184.0;7280.0;0.0;0.0
244;0.0;994.74;112.26;0.0;0.0;0.0;0.0;15.0;0.0;4730.0;1105.0;0.0;6927.0;0.0;0.0
245;0.0;1125.93;127.07;0.0;0.0;0.0;11.25;0.0;11.25;4730.0;850.0;8.75;6853.0;0.0;0.0
246;0.0;1229.27;138.73;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1020.0;30.0;7148.0;0.0;0.0
247;10.0;1224.78;138.22;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;334.0;7712.0;0.0;0.0
248;195.0;1116.05;125.95;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1190.0;1127.0;8484.0;0.0;0.0
249;514.0;930.04;104.96;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1575.0;9129.0;0.0;0.0
250;841.0;724.26;81.74;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1902.0;9554.0;0.0;0.0
251;1123.0;713.48;80.52;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1876.0;9798.0;0.0;0.0
252;1283.0;859.05;96.95;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1777.0;10021.0;0.0;0.0
253;1419.0;823.11;92.89;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1759.0;10099.0;0.0;0.0
254;1500.0;936.33;105.67;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1438.0;9985.0;0.0;0.0
255;1548.0;969.58;109.42;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1329.0;9961.0;0.0;0.0
256;1490.0;1155.59;130.41;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;943.0;9724.0;0.0;0.0
257;1386.0;1397.31;157.69;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1190.0;652.0;9513.0;0.0;0.0
258;1100.0;1540.18;173.82;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;524.0;9343.0;0.0;0.0
259;696.0;1628.24;183.76;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;906.0;9419.0;0.0;0.0
260;400.0;1748.65;197.35;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1105.0;1121.0;9302.0;0.0;0.0
261;122.0;1781.0;201.0;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;661.0;8770.0;0.0;0.0
262;13.0;1530.3;172.7;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;720.0;8441.0;0.0;0.0
263;0.0;1582.42;178.58;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1120.0;8886.0;0.0;0.0
264;0.0;1229.27;138.73;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1514.0;8887.0;0.0;0.0
265;0.0;1298.46;146.54;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;644.0;8094.0;0.0;0.0
266;0.0;1025.29;115.71;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;536.0;7682.0;0.0;0.0
267;0.0;843.78;95.22;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;441.0;7385.0;0.0;0.0
268;0.0;684.72;77.28;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;265.0;7032.0;0.0;0.0
269;0.0;513.09;57.91;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;382.0;6958.0;0.0;0.0
270;0.0;425.93;48.07;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;764.0;7243.0;0.0;0.0
271;15.0;451.09;50.91;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1275.0;7797.0;0.0;0.0
272;148.0;696.41;78.59;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1653.0;8581.0;0.0;0.0
273;477.0;709.89;80.11;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1955.0;9227.0;0.0;0.0
274;817.0;762.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1996.0;9666.0;0.0;0.0
275;1156.0;877.02;98.98;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1790.0;9927.0;0.0;0.0
276;1336.0;848.27;95.73;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1870.0;10155.0;0.0;0.0
277;1391.0;930.04;104.96;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1800.0;10231.0;0.0;0.0
278;1468.0;1051.35;118.65;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1471.0;10114.0;0.0;0.0
279;1624.0;1222.08;137.92;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1190.0;1193.0;10097.0;0.0;0.0
280;1572.0;1338.0;151.0;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;793.0;9859.0;0.0;0.0
281;1500.0;1317.33;148.67;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;671.0;9642.0;0.0;0.0
282;1209.0;1370.35;154.65;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1190.0;806.0;9460.0;0.0;0.0
283;822.0;1280.49;144.51;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1257.0;9509.0;0.0;0.0
284;445.0;1665.98;188.02;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1070.0;9374.0;0.0;0.0
285;133.0;1726.19;194.81;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;680.0;1367.0;8831.0;0.0;0.0
286;14.0;1575.23;177.77;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;726.0;8498.0;0.0;0.0
287;0.0;1527.6;172.4;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1235.0;8940.0;0.0;0.0
288;0.0;1397.31;157.69;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;1366.0;8926.0;0.0;0.0
289;0.0;1382.03;155.97;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;480.0;8023.0;0.0;0.0
290;0.0;1205.91;136.09;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;183.0;7530.0;0.0;0.0
291;0.0;1148.4;129.6;0.0;0.0;0.0;0.0;20.0;0.0;4730.0;1190.0;0.0;7178.0;0.0;0.0
292;0.0;1064.83;120.17;0.0;0.0;0.0;15.0;0.0;9.0;4730.0;850.0;0.0;6774.0;0.0;0.0
293;0.0;1060.34;119.66;0.0;0.0;0.0;6.0;0.0;6.0;4730.0;0.0;704.0;6620.0;0.0;0.0
294;0.0;1043.26;117.74;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;0.0;813.0;6704.0;0.0;0.0
295;21.0;1051.35;118.65;0.0;0.0;0.0;0.0;9.0;0.0;4730.0;935.0;0.0;6847.0;0.0;0.0
296;189.0;1077.41;121.59;0.0;0.0;0.0;6.75;0.0;6.75;4730.0;425.0;723.25;7273.0;0.0;0.0
297;585.0;1011.81;114.19;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;147.0;7863.0;0.0;0.0
298;1038.0;1070.22;120.78;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;1275.0;229.0;8463.0;0.0;0.0
299;1423.0;1311.94;148.06;0.0;0.0;0.0;0.0;38.0;0.0;4730.0;1190.0;0.0;8765.0;0.0;0.0
300;1694.0;1565.34;176.66;0.0;0.0;0.0;28.5;50.0;0.0;4730.0;850.0;0.0;8966.0;0.0;0.0
301;1708.0;1766.63;199.37;0.0;0.0;0.0;66.0;0.0;23.0;4730.0;765.0;0.0;9192.0;0.0;0.0
302;1830.0;1683.96;190.04;0.0;0.0;0.0;43.0;4.0;0.0;4730.0;510.0;0.0;8940.0;0.0;0.0
303;1927.0;1878.05;211.95;0.0;0.0;0.0;46.0;0.0;46.0;4730.0;0.0;16.0;8809.0;0.0;0.0
304;1862.0;1909.5;215.5;0.0;0.0;0.0;0.0;168.0;0.0;4730.0;0.0;0.0;8549.0;0.0;0.0
305;1690.0;2007.45;226.55;0.0;0.0;0.0;126.0;330.0;0.0;4730.0;0.0;0.0;8324.0;0.0;0.0
306;1379.0;1977.79;223.21;0.0;0.0;0.0;373.5;109.0;0.0;4730.0;0.0;0.0;8201.0;0.0;0.0
307;960.0;2177.28;245.72;0.0;0.0;0.0;455.25;0.0;102.0;4730.0;0.0;0.0;8215.0;0.0;0.0
308;488.0;2186.27;246.73;0.0;0.0;0.0;353.25;0.0;353.25;4730.0;85.0;26.75;8116.0;0.0;0.0
309;149.0;2024.52;228.48;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;595.0;1.0;7728.0;0.0;0.0
310;13.0;1999.36;225.64;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;680.0;8.0;7656.0;0.0;0.0
311;0.0;1979.59;223.41;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;680.0;678.0;8291.0;0.0;0.0
312;0.0;2009.25;226.75;0.0;0.0;0.0;0.0;0.0;0.0;4730.0;850.0;574.0;8390.0;0.0;0.0
313;0.0;2197.95;248.05;0.0;0.0;0.0;0.0;24.0;0.0;4730.0;510.0;0.0;7662.0;0.0;0.0
314;0.0;1939.16;218.84;0.0;0.0;0.0;18.0;10.0;0.0;4730.0;340.0;0.0;7218.0;0.0;0.0
315;0.0;1795.38;202.62;0.0;0.0;0.0;25.5;0.0;25.5;4730.0;85.0;4.5;6843.0;0.0;0.0
316;0.0;1807.06;203.94;0.0;0.0;0.0;0.0;332.0;0.0;4730.0;0.0;0.0;6409.0;0.0;0.0
317;0.0;1728.89;195.11;0.0;0.0;0.0;249.0;477.0;0.0;4730.0;0.0;0.0;6177.0;0.0;0.0
318;0.0;1571.63;177.37;0.0;0.0;0.0;606.75;413.0;0.0;4730.0;0.0;0.0;6066.0;0.0;0.0
319;30.0;1384.73;156.27;0.0;0.0;0.0;916.5;342.0;0.0;4730.0;0.0;0.0;5959.0;0.0;0.0
320;225.0;1322.72;149.28;0.0;0.0;0.0;1173.0;269.0;0.0;4730.0;0.0;0.0;6158.0;0.0;0.0
321;660.0;1428.76;161.24;0.0;0.0;0.0;1374.75;355.0;0.0;4730.0;0.0;0.0;6625.0;0.0;0.0
322;1228.0;1429.66;161.34;0.0;0.0;0.0;1641.0;400.0;0.0;4730.0;0.0;0.0;7149.0;0.0;0.0
323;1699.0;1383.83;156.17;0.0;0.0;0.0;1941.0;447.0;0.0;4730.0;0.0;0.0;7522.0;0.0;0.0
324;2015.0;1417.08;159.92;0.0;0.0;0.0;2276.25;537.0;0.0;4730.0;0.0;0.0;7785.0;0.0;0.0
325;2199.0;1417.08;159.92;0.0;0.0;0.0;2679.0;379.0;0.0;4730.0;0.0;0.0;8127.0;0.0;0.0
326;2304.0;1351.48;152.52;0.0;0.0;0.0;2963.25;755.0;0.0;4730.0;0.0;0.0;7783.0;0.0;0.0
327;2318.0;1431.45;161.55;0.0;0.0;0.0;3529.5;1127.0;0.0;4730.0;0.0;0.0;7514.0;0.0;0.0
328;2216.0;1588.71;179.29;0.0;0.0;0.0;4374.75;1200.0;0.0;4457.0;0.0;0.0;7241.0;0.0;0.0
329;2024.0;1580.62;178.38;0.0;0.0;0.0;5274.75;1200.0;0.0;4490.0;0.0;0.0;7073.0;0.0;0.0
330;1665.0;1566.24;176.76;0.0;0.0;0.0;6174.75;1084.0;0.0;4730.0;0.0;0.0;7054.0;0.0;0.0
331;1137.0;1630.04;183.96;0.0;0.0;0.0;6987.75;456.0;0.0;4730.0;0.0;0.0;7225.0;0.0;0.0
332;587.0;1571.63;177.37;0.0;0.0;0.0;7329.75;0.0;337.0;4730.0;0.0;0.0;7403.0;0.0;0.0
333;177.0;1570.73;177.27;0.0;0.0;0.0;6992.75;0.0;673.0;4730.0;0.0;0.0;7328.0;0.0;0.0
334;14.0;1657.0;187.0;0.0;0.0;0.0;6319.75;0.0;746.0;4730.0;0.0;0.0;7334.0;0.0;0.0
335;0.0;1760.34;198.66;0.0;0.0;0.0;5573.75;0.0;1200.0;4730.0;0.0;42.0;7931.0;0.0;0.0
336;0.0;1508.73;170.27;0.0;0.0;0.0;4373.75;0.0;1146.0;4730.0;510.0;0.0;8065.0;0.0;0.0
337;0.0;1471.89;166.11;0.0;0.0;0.0;0.0;-0.0;0.0;4730.0;1275.0;279.0;7922.0;0.0;0.0
338;0.0;1056.74;119.26;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;244.0;7425.0;0.0;0.0
339;0.0;849.17;95.83;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;116.0;7066.0;0.0;0.0
340;0.0;816.82;92.18;-0.0;0.0;0.0;0.0;263.0;0.0;4730.0;1275.0;0.0;6651.0;0.0;0.0
341;0.0;778.18;87.82;-0.0;0.0;0.0;197.25;387.0;0.0;4730.0;1275.0;0.0;6484.0;0.0;0.0
342;0.0;725.16;81.84;-0.0;0.0;0.0;487.5;243.0;0.0;4730.0;1275.0;0.0;6569.0;0.0;0.0
343;34.78;706.29;79.71;-0.0;0.0;0.0;669.75;109.78;0.0;4730.0;1275.0;0.0;6716.0;0.0;0.0
344;260.82;772.79;87.21;-0.0;0.0;0.0;752.08;14.82;0.0;4730.0;1275.0;0.0;7111.0;0.0;0.0
345;743.35;720.67;81.33;0.0;0.0;-0.0;763.2;0.0;135.65;4730.0;1275.0;0.0;7686.0;0.0;0.0
346;1396.49;781.77;88.23;0.0;0.0;-0.0;627.55;25.49;0.0;4730.0;1275.0;0.0;8246.0;0.0;0.0
347;1963.78;778.18;87.82;0.0;0.0;-0.0;646.66;333.78;0.0;4730.0;1275.0;0.0;8501.0;0.0;0.0
348;2312.63;733.25;82.75;-0.0;0.0;-0.0;897.0;462.63;0.0;4730.0;1275.0;0.0;8671.0;0.0;0.0
349;2504.99;710.78;80.22;-0.0;0.0;-0.0;1243.97;426.99;0.0;4730.0;1275.0;0.0;8874.0;0.0;0.0
350;2674.52;770.09;86.91;-0.0;0.0;-0.0;1564.22;939.52;0.0;4730.0;1275.0;0.0;8597.0;0.0;0.0
351;2691.91;790.76;89.24;-0.0;0.0;-0.0;2268.86;1162.91;0.0;4730.0;1275.0;0.0;8414.0;0.0;0.0
352;2544.11;882.41;99.59;-0.0;0.0;0.0;3141.04;1200.0;0.0;4730.0;1071.89;0.0;8128.0;0.0;0.0
353;2258.29;948.91;107.09;-0.0;0.0;-0.0;4041.04;1200.0;0.0;4730.0;1055.71;0.0;7900.0;0.0;0.0
354;1848.58;1054.05;118.95;-0.0;0.0;0.0;4941.04;1200.0;0.0;4730.0;1246.42;0.0;7798.0;0.0;0.0
355;1261.73;1002.83;113.17;-0.0;0.0;-0.0;5841.04;490.73;0.0;4730.0;1275.0;0.0;7892.0;0.0;0.0
356;630.32;947.11;106.89;-0.0;0.0;-0.0;6209.09;0.0;161.68;4730.0;1275.0;0.0;7851.0;0.0;0.0
357;203.22;956.1;107.9;-0.0;0.0;0.0;6047.41;0.0;217.78;4730.0;1275.0;0.0;7490.0;0.0;0.0
358;14.13;1064.83;120.17;-0.0;0.0;0.0;5829.64;0.0;215.87;4730.0;1275.0;0.0;7420.0;0.0;0.0
359;0.0;969.58;109.42;-0.0;0.0;-0.0;5613.77;0.0;961.0;4730.0;1275.0;0.0;8045.0;0.0;0.0
360;0.0;940.82;106.18;-0.0;0.0;-0.0;4652.77;0.0;1143.0;4730.0;1275.0;0.0;8195.0;0.0;0.0
361;0.0;1031.58;116.42;-0.0;0.0;-0.0;3509.77;0.0;362.0;4730.0;1275.0;0.0;7515.0;0.0;0.0
362;0.0;785.37;88.63;-0.0;0.0;-0.0;3147.77;0.0;194.0;4730.0;1275.0;0.0;7073.0;0.0;0.0
363;0.0;601.16;67.84;-0.0;0.0;-0.0;2953.77;0.0;24.0;4730.0;1275.0;0.0;6698.0;0.0;0.0
364;0.0;573.3;64.7;-0.0;0.0;0.0;2929.77;383.0;0.0;4730.0;1275.0;0.0;6260.0;0.0;0.0
365;0.0;578.69;65.31;-0.0;0.0;0.0;3217.02;625.0;0.0;4730.0;1275.0;0.0;6024.0;0.0;0.0
366;0.0;580.49;65.51;-0.0;0.0;0.0;3685.77;725.0;0.0;4730.0;1275.0;0.0;5926.0;0.0;0.0
367;34.78;610.14;68.86;-0.0;0.0;0.0;4229.52;885.78;0.0;4730.0;1275.0;0.0;5833.0;0.0;0.0
368;263.0;576.0;65.0;0.0;0.0;-0.0;4893.85;894.0;0.0;4730.0;1275.0;0.0;6015.0;0.0;0.0
369;742.26;598.46;67.54;-0.0;0.0;-0.0;5564.35;934.26;0.0;4730.0;1275.0;0.0;6479.0;0.0;0.0
370;1425.83;539.15;60.85;-0.0;0.0;-0.0;6265.04;1050.83;0.0;4730.0;1275.0;0.0;6980.0;0.0;0.0
371;1990.95;594.87;67.13;0.0;0.0;0.0;7053.17;1200.0;0.0;4730.0;1145.05;0.0;7328.0;0.0;0.0
372;2382.18;706.29;79.71;-0.0;0.0;0.0;7953.17;1200.0;0.0;4730.0;880.82;0.0;7579.0;0.0;0.0
373;2585.41;764.7;86.3;-0.0;0.0;0.0;8853.17;1200.0;0.0;4730.0;950.59;0.0;7917.0;0.0;0.0
374;2721.25;721.57;81.43;-0.0;0.0;0.0;9753.17;1200.0;0.0;4730.0;512.75;0.0;7567.0;0.0;0.0
375;2685.39;703.6;79.4;-0.0;0.0;0.0;10653.17;1200.0;0.0;4730.0;280.61;0.0;7279.0;0.0;0.0
376;2550.63;789.86;89.14;-0.0;0.0;0.0;11553.17;1200.0;0.0;4730.0;45.37;0.0;7005.0;0.0;0.0
377;2226.78;813.22;91.78;-0.0;-0.0;0.0;12453.17;1200.0;0.0;4730.0;186.22;0.0;6848.0;0.0;0.0
378;1826.85;916.56;103.44;-0.0;-0.0;0.0;13353.17;1200.0;0.0;4730.0;477.15;0.0;6854.0;0.0;0.0
379;1262.82;1001.93;113.07;-0.0;-0.0;0.0;14253.17;1200.0;0.0;4730.0;1166.18;0.0;7074.0;0.0;0.0
380;647.71;991.14;111.86;-0.0;0.0;-0.0;15153.17;469.71;0.0;4730.0;1275.0;0.0;7286.0;0.0;0.0
381;205.4;965.98;109.02;-0.0;0.0;-0.0;15505.45;53.4;0.0;4730.0;1275.0;0.0;7232.0;0.0;0.0
382;17.39;976.77;110.23;-0.0;0.0;-0.0;15545.5;0.0;137.61;4730.0;1275.0;0.0;7247.0;0.0;0.0
383;0.0;859.05;96.95;-0.0;0.0;-0.0;15407.89;0.0;888.0;4730.0;1275.0;0.0;7849.0;0.0;0.0
384;0.0;797.05;89.95;0.0;0.0;-0.0;14519.89;0.0;1115.0;4730.0;1275.0;0.0;8007.0;0.0;0.0
385;0.0;814.12;91.88;-0.0;0.0;-0.0;13404.89;0.0;443.0;4730.0;1275.0;0.0;7354.0;0.0;0.0
386;0.0;634.4;71.6;-0.0;0.0;-0.0;12961.89;0.0;244.0;4730.0;1275.0;0.0;6955.0;0.0;0.0
387;0.0;496.92;56.08;0.0;0.0;-0.0;12717.89;0.0;74.0;4730.0;1275.0;0.0;6632.0;0.0;0.0
388;0.0;494.22;55.78;-0.0;0.0;0.0;12643.89;262.0;0.0;4730.0;1275.0;0.0;6293.0;0.0;0.0
389;0.0;457.38;51.62;-0.0;0.0;0.0;12840.39;220.0;0.0;4730.0;1275.0;0.0;6294.0;0.0;0.0
390;0.0;408.86;46.14;-0.0;0.0;0.0;13005.39;0.0;225.0;4730.0;1275.0;0.0;6685.0;0.0;0.0
391;30.43;448.4;50.6;-0.0;0.0;0.0;12780.39;0.0;737.57;4730.0;1275.0;0.0;7272.0;0.0;0.0
392;241.26;389.99;44.01;-0.0;0.0;-0.0;12042.82;0.0;1200.0;4730.0;1275.0;122.74;8003.0;0.0;0.0
393;735.74;423.24;47.76;0.0;0.0;-0.0;10842.82;0.0;1200.0;4730.0;1275.0;278.26;8690.0;0.0;0.0
394;1371.5;385.49;43.51;0.0;0.0;-0.0;9642.82;0.0;1200.0;4730.0;1275.0;144.5;9150.0;0.0;0.0
395;1927.92;407.96;46.04;0.0;0.0;-0.0;8442.82;0.0;1012.08;4730.0;1275.0;0.0;9399.0;0.0;0.0
396;2245.25;445.7;50.3;0.0;0.0;-0.0;7430.73;0.0;882.75;4730.0;1275.0;0.0;9629.0;0.0;0.0
397;2403.92;484.34;54.66;0.0;0.0;-0.0;6547.99;0.0;819.08;4730.0;1275.0;0.0;9767.0;0.0;0.0
398;2528.9;423.24;47.76;-0.0;0.0;0.0;5728.91;0.0;668.1;4730.0;1275.0;0.0;9673.0;0.0;0.0
399;2448.48;354.94;40.06;-0.0;0.0;0.0;5060.8;0.0;767.52;4730.0;1275.0;0.0;9616.0;0.0;0.0
400;2349.58;432.22;48.78;0.0;0.0;-0.0;4293.28;0.0;548.42;4730.0;1275.0;0.0;9384.0;0.0;0.0
401;2138.75;446.6;50.4;-0.0;0.0;0.0;3744.86;0.0;529.25;4730.0;1275.0;0.0;9170.0;0.0;0.0
402;1749.69;474.46;53.54;-0.0;0.0;0.0;3215.61;0.0;742.31;4730.0;1275.0;0.0;9025.0;0.0;0.0
403;1233.48;505.91;57.09;0.0;0.0;-0.0;2473.3;0.0;1200.0;4730.0;1275.0;148.52;9150.0;0.0;0.0
404;610.76;677.54;76.46;0.0;0.0;-0.0;1273.3;0.0;1200.0;4730.0;1275.0;525.24;9095.0;0.0;0.0
405;190.18;653.27;73.73;0.0;0.0;-0.0;73.3;0.0;73.3;4730.0;1275.0;1596.52;8592.0;0.0;0.0
406;14.13;632.61;71.39;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;1573.87;8297.0;0.0;0.0
407;0.0;573.3;64.7;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;2098.0;8741.0;0.0;0.0
408;0.0;467.27;52.73;0.0;0.0;-0.0;0.0;0.0;-0.0;4730.0;1275.0;2218.0;8743.0;0.0;0.0
409;0.0;472.66;53.34;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;1495.0;8026.0;0.0;0.0
410;0.0;292.04;32.96;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;1291.0;7621.0;0.0;0.0
411;0.0;310.91;35.09;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;954.0;7305.0;0.0;0.0
412;0.0;311.81;35.19;0.0;0.0;-0.0;-0.0;0.0;0.0;4730.0;1275.0;584.0;6936.0;0.0;0.0
