t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;H2_stock;Load;Defailance;Exces
7769;33866.67;4690.18;2081.96;0.0;0.0;0.0;9600.0;1200.0;0.0;0.0;0.0;0.0;1.119808768e7;7035.0;0.0;32403.81
7770;26700.0;4173.87;1852.78;0.0;7365.26;0.0;10500.0;1200.0;0.0;0.0;0.0;0.0;1.121004535e7;7079.0;0.0;17082.39
7771;17850.0;3287.47;1459.3;6260.47;7500.0;0.0;11400.0;1200.0;0.0;0.0;0.0;0.0;1.121452939e7;7491.0;0.0;6405.77
7772;8866.67;1989.84;883.29;12635.47;2781.8;0.0;12300.0;1200.0;0.0;0.0;0.0;0.0;1.121452939e7;7758.0;0.0;0.0
7773;1916.67;1178.83;523.28;15000.0;0.0;2844.23;13200.0;0.0;1200.0;0.0;0.0;0.0;1.121452939e7;7663.0;0.0;0.0
7774;150.0;1028.05;456.35;11653.85;0.0;4809.6;12000.0;0.0;1200.0;0.0;0.0;0.0;1.121452939e7;7644.0;0.0;0.0
7775;0.0;1181.11;524.29;5995.49;0.0;5034.59;10800.0;0.0;1200.0;151.0;0.0;0.0;1.121422739e7;8091.0;0.0;0.0
7776;0.0;1128.57;500.97;72.44;0.0;61.58;9600.0;0.0;1200.0;430.0;0.0;5004.89;1.121336739e7;8326.0;0.0;0.0
7777;0.0;1153.7;512.12;0.0;0.0;-0.0;8400.0;0.0;1200.0;2580.0;0.0;2377.18;1.120820739e7;7823.0;0.0;0.0
7778;0.0;1432.41;635.85;0.0;0.0;-0.0;7200.0;0.0;1200.0;2580.0;0.0;1543.74;1.120304739e7;7392.0;0.0;0.0
7779;0.0;1503.23;667.28;0.0;0.0;-0.0;6000.0;0.0;1200.0;906.0;0.0;2746.48;1.120123539e7;7023.0;0.0;0.0
7780;0.0;1548.92;687.57;0.0;0.0;-0.0;4800.0;0.0;1200.0;906.0;0.0;2228.51;1.119942339e7;6571.0;0.0;0.0
7781;0.0;1624.31;721.03;0.0;0.0;-0.0;3600.0;0.0;1200.0;2580.0;0.0;213.65;1.119426339e7;6339.0;0.0;0.0
7782;0.0;1720.27;763.62;0.0;0.0;-0.0;2400.0;0.0;1200.0;2150.0;0.0;465.11;1.118996339e7;6299.0;0.0;0.0
7783;483.33;1971.57;875.18;0.0;0.0;-0.0;1200.0;0.0;1200.0;604.0;0.0;1184.93;1.118875539e7;6319.0;0.0;0.0
7784;4483.33;2243.43;995.85;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.118956152e7;6571.0;0.0;1151.61
7785;11150.0;2531.28;1123.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.119500536e7;7028.0;0.0;7776.91
7786;18116.67;2476.45;1099.29;0.0;0.0;0.0;0.0;533.28;0.0;0.0;0.0;0.0;1.120459965e7;7453.0;0.0;13706.13
7787;23400.0;2752.88;1222.0;0.0;0.0;0.0;399.96;1200.0;0.0;0.0;0.0;0.0;1.121754887e7;7676.0;0.0;18498.88
7788;27383.33;2517.57;1117.55;0.0;0.0;0.0;1299.96;1200.0;0.0;0.0;0.0;0.0;1.123292959e7;7846.0;0.0;21972.45
7789;30100.0;2604.39;1156.08;0.0;0.0;0.0;2199.96;1200.0;0.0;0.0;0.0;0.0;1.125011212e7;8114.0;0.0;24546.47
7790;31633.33;2825.99;1254.45;0.0;0.0;0.0;3099.96;1200.0;0.0;0.0;0.0;0.0;1.126888946e7;7689.0;0.0;26824.77
7791;30750.0;2963.06;1315.3;0.0;0.0;0.0;3999.96;1200.0;0.0;0.0;0.0;0.0;1.128746421e7;7293.0;0.0;26535.36
7792;29383.33;2967.63;1317.33;0.0;0.0;0.0;4899.96;1200.0;0.0;0.0;0.0;0.0;1.130530601e7;6980.0;0.0;25488.29
7793;25916.67;2814.56;1249.38;0.0;672.83;0.0;5799.96;1200.0;0.0;0.0;0.0;0.0;1.132022846e7;6790.0;0.0;21317.78
7794;20833.33;3189.23;1415.7;571.9;7500.0;0.0;6699.96;1200.0;0.0;0.0;0.0;0.0;1.132718034e7;6807.0;0.0;9931.26
7795;13416.67;2915.08;1294.0;6946.9;7500.0;0.0;7599.96;1200.0;0.0;0.0;0.0;0.0;1.132843107e7;7139.0;0.0;1786.75
7796;6450.0;2839.69;1260.54;13321.9;1974.23;0.0;8499.96;1200.0;0.0;0.0;0.0;0.0;1.132843107e7;7376.0;0.0;0.0
7797;1783.33;3276.04;1454.23;15000.0;0.0;1951.39;9399.96;1200.0;0.0;0.0;0.0;0.0;1.132843107e7;7265.0;0.0;0.0
7798;50.0;3371.99;1496.82;12704.24;0.0;2293.18;10299.96;0.0;0.0;0.0;0.0;0.0;1.132843107e7;7212.0;0.0;0.0
7799;0.0;3694.12;1639.81;10006.38;0.0;2540.68;10299.96;149.61;0.0;0.0;0.0;0.0;1.132843107e7;7725.0;0.0;0.0
7800;0.0;4461.72;1980.55;7017.34;0.0;1530.72;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;7973.0;0.0;0.0
7801;0.0;4416.03;1960.27;5216.49;0.0;1238.7;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;7615.0;0.0;0.0
7802;0.0;4192.15;1860.89;3759.2;0.0;1215.96;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;7269.0;0.0;0.0
7803;0.0;4457.15;1978.53;2328.66;0.0;533.32;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;6969.0;0.0;0.0
7804;0.0;4493.71;1994.75;1701.22;0.0;99.54;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;6588.0;0.0;0.0
7805;0.0;4244.69;1884.21;1584.12;0.0;429.09;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;6558.0;0.0;0.0
7806;0.0;4637.63;2058.64;1079.3;0.0;313.73;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;7010.0;0.0;0.0
7807;583.33;4612.5;2047.49;710.21;0.0;603.68;10412.17;0.0;0.0;0.0;0.0;0.0;1.132843107e7;7847.0;0.0;0.0
7808;4416.67;4628.5;2054.58;0.0;0.0;0.0;10412.17;1200.0;0.0;0.0;0.0;0.0;1.132926739e7;8705.0;0.0;1194.75
7809;11933.33;4891.22;2171.21;0.0;0.0;0.0;11312.17;1200.0;0.0;0.0;0.0;0.0;1.133529002e7;9192.0;0.0;8603.76
7810;20983.33;4491.42;1993.74;0.0;0.0;0.0;12212.17;1200.0;0.0;0.0;0.0;0.0;1.134704267e7;9479.0;0.0;16789.49
7811;27666.67;4911.78;2180.33;0.0;0.0;0.0;13112.17;1200.0;0.0;0.0;0.0;0.0;1.136382851e7;9579.0;0.0;23979.78
7812;31266.67;4834.1;2145.85;0.0;0.0;0.0;14012.17;1200.0;0.0;0.0;0.0;0.0;1.138294875e7;9732.0;0.0;27314.63
7813;34283.33;5350.41;2375.04;0.0;0.0;0.0;14912.17;1200.0;0.0;0.0;0.0;0.0;1.14046514e7;9805.0;0.0;31003.79
7814;36000.0;5686.24;2524.12;0.0;0.0;0.0;15812.17;1200.0;0.0;0.0;0.0;0.0;1.142800925e7;9642.0;0.0;33368.36
7815;36900.0;5738.79;2547.44;0.0;0.0;0.0;16712.17;1200.0;0.0;0.0;0.0;0.0;1.145217481e7;9464.0;0.0;34522.23
7816;34883.33;5670.25;2517.02;0.0;0.0;0.0;17612.17;1200.0;0.0;0.0;0.0;0.0;1.147506943e7;9164.0;0.0;32706.6
7817;30416.67;5686.24;2524.12;0.0;429.62;0.0;18512.17;1200.0;0.0;0.0;0.0;0.0;1.149471942e7;8926.0;0.0;28071.41
7818;24150.0;5238.47;2325.35;365.18;7500.0;0.0;19412.17;1200.0;0.0;0.0;0.0;0.0;1.150466909e7;8800.0;0.0;14213.82
7819;14683.33;4292.67;1905.51;6740.18;7500.0;0.0;20312.17;1200.0;0.0;0.0;0.0;0.0;1.150686955e7;9038.0;0.0;3143.51
7820;7216.67;3616.44;1605.33;13115.18;2217.44;0.0;21212.17;1200.0;0.0;0.0;0.0;0.0;1.150686955e7;9021.0;0.0;0.0
7821;1566.67;3218.93;1428.88;15000.0;0.0;1037.53;22112.17;0.0;1200.0;0.0;0.0;0.0;1.150686955e7;8452.0;0.0;0.0
7822;83.33;2300.54;1021.21;13779.38;0.0;3601.92;20912.17;0.0;1200.0;0.0;0.0;0.0;1.150686955e7;8207.0;0.0;0.0
7823;0.0;2380.5;1056.7;9541.83;0.0;3916.8;19712.17;0.0;1200.0;0.0;0.0;0.0;1.150686955e7;8554.0;0.0;0.0
7824;0.0;2382.78;1057.72;4933.83;0.0;4039.5;18512.17;0.0;1200.0;0.0;0.0;0.0;1.150686955e7;8680.0;0.0;0.0
7825;0.0;2245.71;996.87;181.48;0.0;154.26;17312.17;0.0;1200.0;755.0;0.0;2714.16;1.150535955e7;8066.0;0.0;0.0
7826;0.0;2576.97;1143.91;0.0;0.0;-0.0;16112.17;0.0;1200.0;2580.0;0.0;165.11;1.150019955e7;7666.0;0.0;0.0
7827;0.0;2659.21;1180.42;0.0;0.0;-0.0;14912.17;0.0;1200.0;2323.36;0.0;0.0;1.149555282e7;7363.0;0.0;0.0
7828;0.0;2485.59;1103.35;0.0;0.0;-0.0;13712.17;0.0;1200.0;906.0;0.0;1280.06;1.149374082e7;6975.0;0.0;0.0
7829;0.0;2401.06;1065.83;0.0;0.0;-0.0;12512.17;0.0;1200.0;2219.11;0.0;0.0;1.14893026e7;6886.0;0.0;0.0
7830;0.0;2295.97;1019.18;0.0;0.0;-0.0;11312.17;0.0;1200.0;906.0;0.0;1815.85;1.14874906e7;7237.0;0.0;0.0
7831;383.33;2497.01;1108.42;-0.0;0.0;0.0;10112.17;0.0;1200.0;604.0;0.0;2252.23;1.14862826e7;8045.0;0.0;0.0
7832;2616.67;2556.41;1134.79;0.0;0.0;-0.0;8912.17;0.0;1200.0;453.0;0.0;940.14;1.14853766e7;8901.0;0.0;0.0
7833;6533.33;2762.02;1226.06;0.0;0.0;-0.0;7712.17;1133.41;0.0;0.0;0.0;0.0;1.14853766e7;9388.0;0.0;0.0
7834;10133.33;2558.69;1135.8;0.0;0.0;0.0;8562.23;1200.0;0.0;0.0;0.0;0.0;1.148744218e7;9677.0;0.0;2950.83
7835;13183.33;2579.26;1144.93;0.0;0.0;0.0;9462.23;1200.0;0.0;0.0;0.0;0.0;1.149156624e7;9816.0;0.0;5891.52
7836;15300.0;2567.83;1139.86;0.0;0.0;0.0;10362.23;1200.0;0.0;0.0;0.0;0.0;1.149705333e7;9969.0;0.0;7838.69
7837;16183.33;2576.97;1143.91;0.0;0.0;0.0;11262.23;1200.0;0.0;0.0;0.0;0.0;1.150310498e7;10059.0;0.0;8645.22
7838;17100.0;2684.34;1191.58;0.0;0.0;0.0;12162.23;1200.0;0.0;0.0;0.0;0.0;1.151003983e7;9869.0;0.0;9906.92
7839;18716.67;3116.12;1383.24;0.0;0.0;0.0;13062.23;1200.0;0.0;0.0;0.0;0.0;1.151865895e7;9703.0;0.0;12313.04
7840;18633.33;3573.03;1586.07;0.0;0.0;0.0;13962.23;1200.0;0.0;0.0;0.0;0.0;1.152790345e7;9386.0;0.0;13206.43
7841;18916.67;3454.24;1533.33;0.0;4736.86;0.0;14862.23;1200.0;0.0;0.0;0.0;0.0;1.153408471e7;9137.0;0.0;8830.37
7842;15966.67;3401.69;1510.01;4026.33;7500.0;0.0;15762.23;1200.0;0.0;0.0;0.0;0.0;1.153629207e7;9025.0;0.0;3153.37
7843;11383.33;3127.55;1388.31;10401.33;5410.2;0.0;16662.23;1200.0;0.0;0.0;0.0;0.0;1.153629207e7;9289.0;0.0;0.0
7844;5566.67;3006.47;1334.57;15000.0;0.0;-0.0;17562.23;583.7;0.0;0.0;0.0;0.0;1.153629207e7;9324.0;0.0;0.0
7845;1583.33;2284.55;1014.11;15000.0;0.0;2681.01;18000.0;0.0;1200.0;0.0;0.0;0.0;1.153629207e7;8763.0;0.0;0.0
7846;283.33;1909.88;847.79;11845.87;0.0;4205.99;16800.0;0.0;1200.0;0.0;0.0;0.0;1.153629207e7;8447.0;0.0;0.0
7847;0.0;1960.14;870.11;6897.65;0.0;4800.75;15600.0;0.0;1200.0;0.0;0.0;0.0;1.153629207e7;8831.0;0.0;0.0
7848;0.0;1809.36;803.17;1249.71;0.0;1062.25;14400.0;0.0;1200.0;4101.21;0.0;0.0;1.152808964e7;8976.0;0.0;0.0
7849;0.0;1523.79;676.41;0.0;0.0;-0.0;13200.0;0.0;1200.0;4956.8;0.0;0.0;1.151817605e7;8357.0;0.0;0.0
7850;0.0;1523.79;676.41;0.0;0.0;-0.0;12000.0;0.0;1200.0;1812.0;0.0;2755.8;1.151455205e7;7968.0;0.0;0.0
7851;0.0;1350.17;599.34;0.0;0.0;-0.0;10800.0;0.0;1200.0;4521.49;0.0;0.0;1.150550906e7;7671.0;0.0;0.0
7852;0.0;1217.66;540.52;0.0;0.0;-0.0;9600.0;0.0;1200.0;4332.82;0.0;0.0;1.149684343e7;7291.0;0.0;0.0
7853;0.0;1105.72;490.83;0.0;0.0;-0.0;8400.0;0.0;1200.0;4423.45;0.0;0.0;1.148799653e7;7220.0;0.0;0.0
7854;0.0;968.65;429.98;0.0;0.0;-0.0;7200.0;0.0;1200.0;4730.0;0.0;272.37;1.147853653e7;7601.0;0.0;0.0
7855;666.67;1110.29;492.86;0.0;0.0;-0.0;6000.0;0.0;1200.0;430.0;0.0;4524.19;1.147767653e7;8424.0;0.0;0.0
7856;3750.0;1215.38;539.51;0.0;0.0;-0.0;4800.0;0.0;1200.0;0.0;0.0;2557.11;1.147767653e7;9262.0;0.0;0.0
7857;10650.0;1290.77;572.97;0.0;-0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;1.147882435e7;9674.0;0.0;1639.74
7858;18183.33;1373.01;609.48;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;1.148520333e7;9853.0;0.0;9112.83
7859;24050.0;1612.89;715.96;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;1.149590413e7;9892.0;0.0;15286.85
7860;28100.0;1498.66;665.26;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;1.150927267e7;9966.0;0.0;19097.92
7861;28933.33;1660.87;737.26;0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;1.152337379e7;9987.0;0.0;20144.46
7862;30466.67;1562.63;693.65;0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;1.153861415e7;9751.0;0.0;21771.95
7863;29016.67;1692.85;751.45;0.0;0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;1.155309713e7;9571.0;0.0;20689.97
7864;27683.33;1973.85;876.19;0.0;0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;1.15671541e7;9252.0;0.0;20081.37
7865;25050.0;2305.11;1023.24;0.0;2202.19;0.0;10800.0;1200.0;0.0;0.0;0.0;0.0;1.1578336e7;9002.0;0.0;15974.15
7866;20400.0;2465.03;1094.22;1871.86;7500.0;0.0;11700.0;1200.0;0.0;0.0;0.0;0.0;1.158278468e7;8904.0;0.0;6355.25
7867;13800.0;3024.74;1342.68;8246.86;7500.0;0.0;12600.0;1200.0;0.0;0.0;0.0;0.0;1.158297398e7;9197.0;0.0;270.42
7868;6900.0;2775.73;1232.14;14621.86;444.87;0.0;13500.0;1200.0;0.0;0.0;0.0;0.0;1.158297398e7;9263.0;0.0;0.0
7869;1733.33;2611.24;1159.13;15000.0;0.0;1975.3;14400.0;0.0;1200.0;0.0;0.0;0.0;1.158297398e7;8679.0;0.0;0.0
7870;233.33;2353.09;1044.53;12676.12;0.0;3548.05;13200.0;0.0;1200.0;0.0;0.0;0.0;1.158297398e7;8379.0;0.0;0.0
7871;0.0;2165.75;961.37;8501.94;0.0;4447.87;12000.0;0.0;1200.0;0.0;0.0;0.0;1.158297398e7;8775.0;0.0;0.0
7872;0.0;2069.8;918.78;3269.15;0.0;2778.78;10800.0;0.0;1200.0;0.0;0.0;1964.64;1.158297398e7;8932.0;0.0;0.0
7873;0.0;1973.85;876.19;0.0;0.0;-0.0;9600.0;0.0;1200.0;0.0;0.0;4316.96;1.158297398e7;8367.0;0.0;0.0
7874;0.0;1459.83;648.02;0.0;0.0;-0.0;8400.0;0.0;1200.0;0.0;0.0;4658.16;1.158297398e7;7966.0;0.0;0.0
7875;0.0;1649.44;732.19;0.0;0.0;-0.0;7200.0;0.0;1200.0;0.0;0.0;4084.37;1.158297398e7;7666.0;0.0;0.0
7876;0.0;1672.29;742.33;0.0;0.0;-0.0;6000.0;0.0;1200.0;3010.0;0.0;658.38;1.157695398e7;7283.0;0.0;0.0
7877;0.0;1457.54;647.0;0.0;0.0;-0.0;4800.0;0.0;1200.0;1057.0;0.0;2854.46;1.157483998e7;7216.0;0.0;0.0
7878;0.0;1475.82;655.11;0.0;0.0;-0.0;3600.0;0.0;1200.0;3010.0;0.0;1262.07;1.156881998e7;7603.0;0.0;0.0
7879;633.33;1436.98;637.87;0.0;0.0;-0.0;2400.0;0.0;1200.0;1057.0;0.0;3456.81;1.156670598e7;8422.0;0.0;0.0
7880;3966.67;1683.71;747.4;0.0;0.0;-0.0;1200.0;0.0;1200.0;1692.22;0.0;0.0;1.156332153e7;9290.0;0.0;0.0
7881;11216.67;2003.55;889.37;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.156643064e7;9668.0;0.0;4441.59
7882;19416.67;1967.0;873.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.157512591e7;9835.0;0.0;12421.81
7883;26933.33;2350.8;1043.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.158947427e7;9830.0;0.0;20497.65
7884;31433.33;2471.88;1097.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.16070922e7;9834.0;0.0;25168.48
7885;34333.33;2695.77;1196.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.162696223e7;9840.0;0.0;28385.75
7886;35633.33;2848.83;1264.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.164810136e7;9548.0;0.0;30198.76
7887;35216.67;2935.65;1303.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.166918917e7;9330.0;0.0;30125.44
7888;33216.67;3655.28;1622.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.168983953e7;8994.0;0.0;29500.52
7889;30233.33;4546.25;2018.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.170949879e7;8713.0;0.0;28084.66
7890;24116.67;5044.28;2239.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.172544416e7;8621.0;0.0;22779.1
7891;14816.67;5163.08;2291.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.173487991e7;8792.0;0.0;13479.63
7892;7366.67;5026.01;2231.04;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.17390048e7;8731.0;0.0;5892.71
7893;1783.33;5284.16;2345.63;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.173982529e7;8241.0;0.0;1172.13
7894;166.67;5800.47;2574.82;0.0;-0.0;0.0;0.0;0.91;0.0;0.0;0.0;0.0;1.174017113e7;8047.0;0.0;494.05
7895;0.0;6028.92;2676.23;-0.0;0.0;0.0;0.68;166.16;0.0;0.0;0.0;0.0;1.174017113e7;8539.0;0.0;0.0
7896;0.0;5948.96;2640.74;0.0;0.0;-0.0;125.3;0.0;125.3;0.0;0.0;0.0;1.174017113e7;8715.0;0.0;0.0
7897;0.0;5996.94;2662.04;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.196801945e7;7944.0;0.0;714.98
7898;0.0;5505.76;2444.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.196835669e7;7468.0;0.0;481.76
7899;0.0;5770.77;2561.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.196920397e7;7122.0;0.0;1210.41
7900;0.0;5843.88;2594.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.197041635e7;6706.0;0.0;1731.97
7901;0.0;5821.03;2583.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.197170993e7;6557.0;0.0;1847.98
7902;0.0;6255.09;2776.63;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.197337084e7;6659.0;0.0;2372.72
7903;616.67;6239.1;2769.53;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.197525335e7;6936.0;0.0;2689.3
7904;3633.33;5944.4;2638.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.197862556e7;7399.0;0.0;4817.44
7905;9516.67;5402.96;2398.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.198517405e7;7963.0;0.0;9354.99
7906;16116.67;5455.5;2421.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.199610655e7;8376.0;0.0;15617.86
7907;23516.67;5604.0;2487.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.201228094e7;8502.0;0.0;23106.27
7908;27766.67;6394.45;2838.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.203215577e7;8607.0;0.0;28392.61
7909;30750.0;6739.42;2991.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.20543101e7;8832.0;0.0;31649.04
7910;31966.67;6821.66;3028.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.207762182e7;8514.0;0.0;33302.46
7911;31150.0;7114.08;3157.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.210085553e7;8231.0;0.0;33191.02
7912;29850.0;7502.46;3330.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.212380628e7;7896.0;0.0;32786.79
7913;27033.33;7982.21;3543.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.214544177e7;7651.0;0.0;30907.84
7914;21300.0;8569.34;3803.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.216370006e7;7590.0;0.0;26083.26
7915;13083.33;8464.25;3757.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.217595696e7;7795.0;0.0;17509.86
7916;6766.67;7973.07;3539.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.218329434e7;7797.0;0.0;10481.98
7917;1683.33;8002.77;3552.42;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.218735542e7;7437.0;0.0;5801.53
7918;116.67;8322.61;3694.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.219073899e7;7300.0;0.0;4833.67
7919;0.0;7911.39;3511.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.219323186e7;7862.0;0.0;3561.25
7920;0.0;7248.87;3217.77;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.219486681e7;8131.0;0.0;2335.64
7921;0.0;7212.32;3201.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.219685681e7;7571.0;0.0;2842.86
7922;0.0;7011.28;3112.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.219896422e7;7113.0;0.0;3010.58
7923;0.0;6766.83;3003.79;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.220109685e7;6724.0;0.0;3046.62
7924;0.0;6661.74;2957.14;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.220345157e7;6255.0;0.0;3363.88
7925;0.0;6712.0;2979.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.220603629e7;5999.0;0.0;3692.45
7926;0.0;6645.75;2950.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.220861285e7;5915.0;0.0;3680.79
7927;400.0;7015.85;3114.33;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;1.221185047e7;5905.0;0.0;4625.18
7928;3333.33;6931.32;3076.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.221688519e7;6149.0;0.0;7192.46
7929;8833.33;5859.87;2601.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.222434047e7;6644.0;0.0;10650.39
7930;14450.0;5825.6;2585.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.223535817e7;7122.0;0.0;15739.58
7931;20183.33;6042.63;2682.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.225039437e7;7428.0;0.0;21480.28
7932;24450.0;6572.65;2917.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.226879123e7;7659.0;0.0;26281.24
7933;28333.33;6584.07;2922.66;0.0;0.0;0.0;0.0;279.74;0.0;0.0;0.0;0.0;1.228950026e7;7976.0;0.0;29584.33
7934;29966.67;6814.81;3025.09;0.0;0.0;0.0;209.8;1200.0;0.0;0.0;0.0;0.0;1.231120905e7;7594.0;0.0;31012.56
7935;29150.0;6908.48;3066.66;0.0;0.0;0.0;1109.8;1200.0;0.0;0.0;0.0;0.0;1.233268795e7;7241.0;0.0;30684.14
7936;27500.0;7168.91;3182.27;0.0;0.0;0.0;2009.8;1200.0;0.0;0.0;0.0;0.0;1.235346828e7;6965.0;0.0;29686.19
7937;24883.33;6661.74;2957.14;0.0;0.0;0.0;2909.8;1200.0;0.0;0.0;0.0;0.0;1.237202544e7;6792.0;0.0;26510.22
7938;19583.33;7360.82;3267.46;0.0;0.0;0.0;3809.8;1200.0;0.0;0.0;0.0;0.0;1.238756376e7;6814.0;0.0;22197.61
7939;13300.0;7310.56;3245.15;0.0;0.0;0.0;4709.8;1200.0;0.0;0.0;0.0;0.0;1.239844365e7;7113.0;0.0;15542.7
7940;6633.33;7655.52;3398.28;0.0;0.0;0.0;5609.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;7355.0;0.0;9132.13
7941;1766.67;7264.86;3224.87;0.0;3826.4;0.0;6509.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;7230.0;0.0;0.0
7942;133.33;7004.43;3109.26;3252.44;1868.02;0.0;7409.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;7179.0;0.0;0.0
7943;0.0;6714.29;2980.47;4840.25;807.75;0.0;8309.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;7687.0;0.0;0.0
7944;0.0;6849.08;3040.3;5526.84;781.37;0.0;9209.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;7908.0;0.0;0.0
7945;0.0;7043.26;3126.5;6191.01;1595.76;0.0;10109.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;7374.0;0.0;0.0
7946;0.0;5958.1;2644.8;7547.41;411.9;0.0;11009.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;6991.0;0.0;0.0
7947;0.0;5320.71;2361.86;7897.52;0.0;195.43;11909.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;6678.0;0.0;0.0
7948;0.0;4806.69;2133.68;7667.61;0.0;574.63;12809.8;1200.0;0.0;0.0;0.0;0.0;1.240483615e7;6315.0;0.0;0.0
