t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;H2_stock;hy_th_fatal;Load;Defailance;Exces
7507;11966.67;6746.27;2994.66;0.0;465.68;0.0;374.91;1200.0;0.0;0.0;0.0;0.0;9.68761218e6;1201.0;10079.0;0.0;9962.92
7508;5466.67;6526.96;2897.31;395.83;3504.93;0.0;1274.91;1200.0;0.0;0.0;0.0;0.0;9.68761218e6;1189.0;10186.0;0.0;0.0
7509;700.0;6396.74;2839.5;3375.02;0.0;0.0;2174.91;302.24;0.0;0.0;0.0;0.0;9.68761218e6;1177.0;9634.0;0.0;0.0
7510;33.33;6175.14;2741.14;3375.02;0.0;416.4;2401.59;0.0;0.0;0.0;0.0;0.0;9.68761218e6;1170.0;9366.0;0.0;0.0
7511;0.0;5946.68;2639.72;2885.14;0.0;941.6;2401.59;0.0;0.0;0.0;0.0;0.0;9.68761218e6;1164.0;9528.0;0.0;0.0
7512;0.0;5702.23;2531.22;1777.39;0.0;1409.55;2401.59;0.0;0.0;0.0;0.0;0.0;9.68761218e6;1145.0;9643.0;0.0;0.0
7513;0.0;6227.68;2764.46;119.09;0.0;0.0;2401.59;289.14;0.0;0.0;0.0;0.0;9.68761218e6;1139.0;8703.0;0.0;0.0
7514;0.0;5658.83;2511.95;119.09;0.0;101.23;2618.44;0.0;0.0;0.0;0.0;0.0;9.68761218e6;1141.0;8272.0;0.0;0.0
7515;0.0;5519.47;2450.09;0.0;0.0;-0.0;2618.44;84.56;0.0;0.0;0.0;0.0;9.68761218e6;1132.0;7885.0;0.0;0.0
7516;0.0;5476.06;2430.82;0.0;0.0;-0.0;2681.86;512.88;0.0;0.0;0.0;0.0;9.68761218e6;1134.0;7394.0;0.0;0.0
7517;0.0;5935.26;2634.65;0.0;218.91;0.0;3066.52;1200.0;0.0;0.0;0.0;0.0;9.68761218e6;1140.0;7151.0;0.0;0.0
7518;0.0;5633.7;2500.79;186.07;0.0;158.16;3966.52;1114.65;0.0;0.0;0.0;0.0;9.68761218e6;1147.0;7178.0;0.0;0.0
7519;266.67;5704.52;2532.23;0.0;-0.0;0.0;4802.51;1200.0;0.0;0.0;0.0;0.0;9.68766566e6;1178.0;7227.0;0.0;76.41
7520;2666.67;5919.27;2627.56;0.0;0.0;0.0;5702.51;1200.0;0.0;0.0;0.0;0.0;9.68943281e6;1199.0;7489.0;0.0;2524.49
7521;8783.33;5604.0;2487.61;0.0;0.0;0.0;6602.51;1200.0;0.0;0.0;0.0;0.0;9.69478356e6;1203.0;8031.0;0.0;7643.94
7522;15800.0;5736.5;2546.43;0.0;0.0;0.0;7502.51;1200.0;0.0;0.0;0.0;0.0;9.70477181e6;1202.0;8614.0;0.0;14268.93
7523;20783.33;5485.2;2434.87;0.0;0.0;0.0;8402.51;1200.0;0.0;0.0;0.0;0.0;9.7177158e6;1199.0;9012.0;0.0;18491.41
7524;24616.67;4502.85;1998.81;0.0;0.0;0.0;9302.51;1200.0;0.0;0.0;0.0;0.0;9.73213532e6;1199.0;9319.0;0.0;20599.32
7525;27166.67;4514.27;2003.88;0.0;0.0;0.0;10202.51;1200.0;0.0;0.0;0.0;0.0;9.74803289e6;1194.0;9774.0;0.0;22710.81
7526;28100.0;4363.49;1936.95;0.0;0.0;0.0;11102.51;1200.0;0.0;0.0;0.0;0.0;9.7646694e6;1192.0;9434.0;0.0;23766.44
7527;29116.67;4667.33;2071.82;0.0;0.0;0.0;12002.51;1200.0;0.0;0.0;0.0;0.0;9.78259417e6;1192.0;9049.0;0.0;25606.82
7528;27966.67;5302.44;2353.75;0.0;0.0;0.0;12902.51;1200.0;0.0;0.0;0.0;0.0;9.80059107e6;1187.0;8713.0;0.0;25709.85
7529;25833.33;6118.02;2715.78;0.0;0.0;0.0;13802.51;1200.0;0.0;0.0;0.0;0.0;9.81800297e6;1180.0;8593.0;0.0;24874.14
7530;20500.0;6529.24;2898.32;0.0;7103.57;0.0;14702.51;1200.0;0.0;0.0;0.0;0.0;9.82705116e6;1178.0;8698.0;0.0;12926.0
7531;12816.67;6241.39;2770.54;6038.03;7500.0;0.0;15602.51;1200.0;0.0;0.0;0.0;0.0;9.82983548e6;1177.0;9151.0;0.0;3977.6
7532;5233.33;5853.01;2598.15;12413.03;3043.49;0.0;16502.51;1200.0;0.0;0.0;0.0;0.0;9.82983548e6;1175.0;9441.0;0.0;0.0
7533;783.33;4879.8;2166.14;15000.0;0.0;194.73;17402.51;0.0;1200.0;0.0;0.0;0.0;9.82983548e6;1168.0;9224.0;0.0;0.0
7534;66.67;4566.81;2027.2;14770.9;0.0;1302.32;16202.51;0.0;1200.0;0.0;0.0;0.0;9.82983548e6;1167.0;9163.0;0.0;0.0
7535;0.0;3634.72;1613.45;13238.76;0.0;3060.84;15002.51;0.0;1200.0;0.0;0.0;0.0;9.82983548e6;1167.0;9509.0;0.0;0.0
7536;0.0;3614.16;1604.32;9637.78;0.0;3281.52;13802.51;0.0;1200.0;0.0;0.0;0.0;9.82983548e6;1151.0;9700.0;0.0;0.0
7537;0.0;3598.16;1597.22;5777.16;0.0;3221.61;12602.51;0.0;1200.0;0.0;0.0;0.0;9.82983548e6;1143.0;9617.0;0.0;0.0
7538;0.0;3090.99;1372.09;1987.03;0.0;1688.97;11402.51;0.0;1200.0;0.0;0.0;1835.94;9.82983548e6;1140.0;9188.0;0.0;0.0
7539;0.0;2864.82;1271.69;0.0;0.0;-0.0;10202.51;0.0;1200.0;0.0;0.0;3525.48;9.82983548e6;1140.0;8862.0;0.0;0.0
7540;0.0;2650.08;1176.37;0.0;0.0;-0.0;9002.51;0.0;1200.0;0.0;0.0;3413.56;9.82983548e6;1142.0;8440.0;0.0;0.0
7541;0.0;2773.44;1231.13;0.0;0.0;-0.0;7802.51;0.0;1200.0;0.0;0.0;3115.43;9.82983548e6;1146.0;8320.0;0.0;0.0
7542;0.0;3127.55;1388.31;0.0;0.0;-0.0;6602.51;0.0;1200.0;0.0;0.0;2877.14;9.82983548e6;1162.0;8593.0;0.0;0.0
7543;166.67;3419.97;1518.12;0.0;0.0;-0.0;5402.51;0.0;1200.0;0.0;0.0;2682.24;9.82983548e6;1199.0;8987.0;0.0;0.0
7544;2950.0;3529.63;1566.8;0.0;0.0;-0.0;4202.51;0.0;1200.0;0.0;0.0;261.57;9.82983548e6;1217.0;9508.0;0.0;0.0
7545;9633.33;3787.78;1681.39;0.0;0.0;0.0;3002.51;1200.0;0.0;0.0;0.0;0.0;9.83255324e6;1219.0;10020.0;0.0;3882.51
7546;18016.67;3995.68;1773.68;0.0;0.0;0.0;3902.51;1200.0;0.0;0.0;0.0;0.0;9.84111355e6;1215.0;10357.0;0.0;12229.02
7547;25066.67;4317.8;1916.67;0.0;0.0;0.0;4802.51;1200.0;0.0;0.0;0.0;0.0;9.85491204e6;1216.0;10389.0;0.0;19712.13
7548;29600.0;4029.94;1788.89;0.0;0.0;0.0;5702.51;1200.0;0.0;0.0;0.0;0.0;9.87154322e6;1215.0;10460.0;0.0;23758.83
7549;30350.0;3310.31;1469.44;0.0;0.0;0.0;6602.51;1200.0;0.0;0.0;0.0;0.0;9.88782155e6;1209.0;10675.0;0.0;23254.75
7550;30766.67;3746.66;1663.14;0.0;0.0;0.0;7502.51;1200.0;0.0;0.0;0.0;0.0;9.90504258e6;1205.0;10375.0;0.0;24601.46
7551;30833.33;3908.86;1735.14;0.0;0.0;0.0;8402.51;1200.0;0.0;0.0;0.0;0.0;9.92269541e6;1206.0;10059.0;0.0;25218.34
7552;29216.67;3906.58;1734.13;0.0;0.0;0.0;9302.51;1200.0;0.0;0.0;0.0;0.0;9.93947607e6;1206.0;9685.0;0.0;23972.37
7553;26450.0;4180.72;1855.82;0.0;2672.75;0.0;10202.51;1200.0;0.0;0.0;0.0;0.0;9.95285153e6;1204.0;9506.0;0.0;19107.8
7554;21216.67;4164.73;1848.72;2271.83;7500.0;0.0;11102.51;1200.0;0.0;0.0;0.0;0.0;9.95913761e6;1203.0;9550.0;0.0;8980.12
7555;13083.33;3778.64;1677.34;8646.83;7474.31;0.0;12002.51;1200.0;0.0;0.0;0.0;0.0;9.95913761e6;1201.0;9865.0;0.0;0.0
7556;5566.67;3563.9;1582.01;15000.0;0.0;-0.0;12902.51;795.57;0.0;0.0;0.0;0.0;9.95913761e6;1189.0;9917.0;0.0;0.0
7557;1116.67;3225.78;1431.92;15000.0;0.0;2530.63;13499.19;0.0;1200.0;0.0;0.0;0.0;9.95913761e6;1177.0;9505.0;0.0;0.0
7558;50.0;3100.13;1376.15;12022.79;0.0;3682.72;12299.19;0.0;1200.0;0.0;0.0;0.0;9.95913761e6;1170.0;9409.0;0.0;0.0
7559;0.0;2876.25;1276.76;7690.17;0.0;4435.99;11099.19;0.0;1200.0;0.0;0.0;0.0;9.95913761e6;1163.0;9789.0;0.0;0.0
7560;0.0;3186.95;1414.68;2471.36;0.0;2100.66;9899.19;0.0;1200.0;302.0;0.0;1807.72;9.95853361e6;1145.0;10012.0;0.0;0.0
7561;0.0;3001.9;1332.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5335.56;1.008871951e7;1140.0;9670.0;0.0;0.0
7562;0.0;2773.44;1231.13;0.0;0.0;0.0;0.0;0.0;0.0;151.0;0.0;5099.43;1.008841751e7;1142.0;9255.0;0.0;0.0
7563;0.0;2841.98;1261.55;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;532.47;1.007981751e7;1133.0;8936.0;0.0;0.0
7564;0.0;3289.75;1460.32;0.0;0.0;0.0;0.0;0.0;0.0;3760.93;0.0;0.0;1.007229564e7;1135.0;8511.0;0.0;0.0
7565;0.0;3616.44;1605.33;0.0;0.0;0.0;0.0;0.0;0.0;3157.23;0.0;0.0;1.006598119e7;1141.0;8379.0;0.0;0.0
7566;0.0;3739.81;1660.1;0.0;0.0;0.0;0.0;0.0;0.0;3244.1;0.0;0.0;1.005949299e7;1148.0;8644.0;0.0;0.0
7567;150.0;4228.7;1877.11;0.0;0.0;0.0;0.0;0.0;0.0;2580.0;0.0;188.19;1.005433299e7;1180.0;9024.0;0.0;0.0
7568;3033.33;4294.95;1906.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;299.19;1.005433299e7;1199.0;9534.0;0.0;0.0
7569;9683.33;4489.14;1992.72;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;1.005779603e7;1205.0;10018.0;0.0;4947.19
7570;18533.33;4075.63;1809.17;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;1.006682473e7;1203.0;10320.0;0.0;12898.14
7571;26066.67;4059.64;1802.07;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;1.008111269e7;1201.0;10317.0;0.0;20411.38
7572;30333.33;3762.65;1670.24;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;1.009807875e7;1200.0;10329.0;0.0;24237.22
7573;32050.0;3333.16;1479.58;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;1.011570177e7;1195.0;10487.0;0.0;25175.74
7574;33233.33;2988.19;1326.45;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;1.013404805e7;1193.0;10139.0;0.0;26208.98
7575;33266.67;2835.12;1258.51;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;1.015252686e7;1193.0;9762.0;0.0;26398.3
7576;32216.67;2775.73;1232.14;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;1.017052354e7;1188.0;9315.0;0.0;25709.54
7577;29966.67;3186.95;1414.68;0.0;1049.24;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;1.018681607e7;1181.0;9044.0;0.0;23275.05
7578;23650.0;3228.07;1432.94;891.85;7500.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;1.019427037e7;1179.0;8962.0;0.0;10649.0
7579;15933.33;3264.62;1449.16;7266.85;7500.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;1.019618075e7;1178.0;9218.0;0.0;2729.11
7580;7150.0;3371.99;1496.82;13641.85;1597.82;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;1.019618075e7;1176.0;9221.0;0.0;0.0
7581;1633.33;2999.61;1331.52;15000.0;0.0;1748.53;10800.0;0.0;1200.0;0.0;0.0;0.0;1.019618075e7;1169.0;8913.0;0.0;0.0
7582;66.67;2544.99;1129.72;12942.91;0.0;3982.63;9600.0;0.0;1200.0;0.0;0.0;0.0;1.019618075e7;1167.0;8924.0;0.0;0.0
7583;0.0;2019.54;896.47;8257.46;0.0;5208.99;8400.0;0.0;1200.0;0.0;0.0;0.0;1.019618075e7;1168.0;9325.0;0.0;0.0
7584;0.0;1599.18;709.88;2129.24;0.0;1809.85;7200.0;0.0;1200.0;1510.0;0.0;2749.09;1.019316075e7;1152.0;9578.0;0.0;0.0
7585;0.0;1626.6;722.05;0.0;0.0;0.0;6000.0;0.0;1200.0;4300.0;0.0;1182.36;1.018456075e7;1139.0;9031.0;0.0;0.0
7586;0.0;1060.03;470.55;0.0;0.0;0.0;4800.0;0.0;1200.0;1510.0;0.0;4412.42;1.018154075e7;1141.0;8653.0;0.0;0.0
7587;0.0;792.74;351.9;0.0;0.0;0.0;3600.0;0.0;1200.0;1510.0;0.0;4458.37;1.017852075e7;1132.0;8313.0;0.0;0.0
7588;0.0;824.72;366.09;0.0;0.0;0.0;2400.0;0.0;1200.0;4300.0;0.0;1167.18;1.016992075e7;1134.0;7858.0;0.0;0.0
7589;0.0;719.63;319.44;0.0;0.0;0.0;1200.0;0.0;1200.0;1510.0;0.0;3902.92;1.016690075e7;1140.0;7652.0;0.0;0.0
7590;0.0;676.23;300.18;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;2446.6;1.015830075e7;1147.0;7723.0;0.0;0.0
7591;383.33;767.61;340.74;0.0;0.0;0.0;0.0;0.0;0.0;3781.94;0.0;2517.38;1.015073688e7;1179.0;7791.0;0.0;0.0
7592;3766.67;941.23;417.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2892.29;1.015073688e7;1199.0;8018.0;0.0;0.0
7593;12050.0;1293.05;573.99;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;1.01537532e7;1203.0;8408.0;0.0;4309.04
7594;22766.67;1512.37;671.34;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;1.016425627e7;1202.0;8746.0;0.0;15004.38
7595;31716.67;1919.02;851.85;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;1.018135275e7;1200.0;8864.0;0.0;24423.54
7596;37733.33;2165.75;961.37;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;1.020284657e7;1199.0;8955.0;0.0;30705.46
7597;40833.33;2286.83;1015.12;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;1.022644307e7;1194.0;9226.0;0.0;33709.29
7598;42383.33;2784.86;1236.2;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;1.025198285e7;1192.0;8719.0;0.0;36485.4
7599;42383.33;3136.69;1392.37;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;1.027821632e7;1192.0;8236.0;0.0;37476.39
7600;40200.0;3433.68;1524.21;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;1.030353594e7;1187.0;7787.0;0.0;36170.88
7601;35616.67;3728.38;1655.03;0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;1.032610609e7;1180.0;7557.0;0.0;32243.08
7602;28050.0;4203.57;1865.96;0.0;6415.28;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;1.033935237e7;1178.0;7581.0;0.0;18923.25
7603;18016.67;3778.64;1677.34;5452.99;7500.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;1.034409042e7;1177.0;8004.0;0.0;6768.65
7604;8450.0;3264.62;1449.16;11827.99;3731.78;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;1.034409042e7;1175.0;8232.0;0.0;0.0
7605;1916.67;3090.99;1372.09;15000.0;0.0;593.25;10800.0;0.0;1200.0;0.0;0.0;0.0;1.034409042e7;1168.0;8173.0;0.0;0.0
7606;150.0;2675.21;1187.52;14302.06;0.0;3090.27;9600.0;0.0;1200.0;0.0;0.0;0.0;1.034409042e7;1167.0;8303.0;0.0;0.0
7607;0.0;2686.63;1192.59;10666.44;0.0;3640.78;8400.0;0.0;1200.0;0.0;0.0;0.0;1.034409042e7;1167.0;8720.0;0.0;0.0
7608;0.0;2718.61;1206.79;6383.17;0.0;3856.6;7200.0;0.0;1200.0;0.0;0.0;0.0;1.034409042e7;1151.0;8982.0;0.0;0.0
7609;0.0;2743.74;1217.94;1846.0;0.0;1569.1;6000.0;0.0;1200.0;0.0;0.0;1778.21;1.034409042e7;1144.0;8509.0;0.0;0.0
7610;0.0;2423.91;1075.97;0.0;0.0;0.0;4800.0;0.0;1200.0;0.0;0.0;3512.12;1.034409042e7;1140.0;8212.0;0.0;0.0
7611;0.0;2227.43;988.76;0.0;0.0;0.0;3600.0;0.0;1200.0;3440.0;0.0;103.81;1.033721042e7;1140.0;7960.0;0.0;0.0
7612;0.0;1994.41;885.32;0.0;0.0;0.0;2400.0;0.0;1200.0;3540.27;0.0;0.0;1.033012988e7;1142.0;7620.0;0.0;0.0
7613;0.0;2028.68;900.53;0.0;0.0;0.0;1200.0;0.0;1200.0;1359.0;0.0;2144.79;1.032741188e7;1146.0;7633.0;0.0;0.0
7614;0.0;1836.78;815.34;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;1675.88;1.031967188e7;1163.0;8198.0;0.0;0.0
7615;216.67;1775.09;787.96;0.0;0.0;0.0;0.0;0.0;0.0;1057.0;0.0;5339.28;1.031755788e7;1200.0;9176.0;0.0;0.0
7616;4516.67;1617.46;717.99;0.0;0.0;0.0;0.0;0.0;0.0;3010.0;0.0;235.88;1.031153788e7;1217.0;10098.0;0.0;0.0
7617;11766.67;1763.67;782.89;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;1.031336224e7;1219.0;10507.0;0.0;2606.23
7618;19650.0;2268.56;1007.01;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;1.032113753e7;1215.0;10618.0;0.0;11107.57
7619;24766.67;2206.87;979.63;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;1.033249585e7;1216.0;10527.0;0.0;16226.17
7620;28666.67;2305.11;1023.24;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;1.034672616e7;1215.0;10466.0;0.0;20329.01
7621;31066.67;2778.01;1233.16;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;1.036314594e7;1210.0;10421.0;0.0;23456.83
7622;32133.33;2519.86;1118.56;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;1.038024957e7;1205.0;10138.0;0.0;24433.75
7623;31800.0;2615.81;1161.15;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;1.039741284e7;1207.0;9858.0;0.0;24518.96
7624;30116.67;2604.39;1156.08;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;1.041363054e7;1207.0;9509.0;0.0;23168.14
7625;25383.33;2481.02;1101.32;0.0;5634.2;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;1.042263567e7;1205.0;9267.0;0.0;12864.47
7626;20000.0;2796.29;1241.27;4789.07;7500.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;1.042692706e7;1204.0;9207.0;0.0;6130.56
7627;11500.0;2622.66;1164.2;11164.07;4512.86;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;1.042692706e7;1201.0;9574.0;0.0;0.0
7628;5750.0;2576.97;1143.91;15000.0;0.0;0.0;9900.0;0.0;59.11;0.0;0.0;0.0;1.042692706e7;1190.0;9530.0;0.0;0.0
7629;1083.33;2497.01;1108.42;15000.0;0.0;3185.23;9840.89;0.0;1200.0;0.0;0.0;0.0;1.042692706e7;1178.0;9074.0;0.0;0.0
7630;100.0;2378.22;1055.69;11252.67;0.0;4207.1;8640.89;0.0;1200.0;0.0;0.0;0.0;1.042692706e7;1171.0;8941.0;0.0;0.0
7631;0.0;2200.02;976.59;6303.14;0.0;4854.39;7440.89;0.0;1200.0;0.0;0.0;0.0;1.042692706e7;1164.0;9231.0;0.0;0.0
7632;0.0;2190.88;972.53;592.09;0.0;503.27;6240.89;0.0;1200.0;0.0;0.0;4488.31;1.042692706e7;1146.0;9355.0;0.0;0.0
7633;0.0;1985.27;881.26;0.0;0.0;0.0;5040.89;0.0;1200.0;0.0;0.0;4681.47;1.042692706e7;1143.0;8748.0;0.0;0.0
7634;0.0;1985.27;881.26;0.0;0.0;0.0;3840.89;0.0;1200.0;4275.47;0.0;0.0;1.041837613e7;1140.0;8342.0;0.0;0.0
7635;0.0;1914.45;849.82;0.0;0.0;0.0;2640.89;0.0;1200.0;4067.73;0.0;0.0;1.041024068e7;1140.0;8032.0;0.0;0.0
7636;0.0;1848.2;820.41;0.0;0.0;0.0;1440.89;0.0;1200.0;3771.39;0.0;0.0;1.04026979e7;1142.0;7640.0;0.0;0.0
7637;0.0;1898.46;842.72;0.0;0.0;0.0;240.89;0.0;240.89;4300.0;0.0;285.93;1.03940979e7;1146.0;7568.0;0.0;0.0
7638;0.0;1989.84;883.29;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;807.87;1.03854979e7;1162.0;7981.0;0.0;0.0
7639;200.0;1953.29;867.06;0.0;0.0;0.0;0.0;0.0;0.0;1510.0;0.0;4299.65;1.03824779e7;1199.0;8830.0;0.0;0.0
7640;2183.33;1811.65;804.19;0.0;0.0;0.0;0.0;0.0;0.0;453.0;0.0;4467.83;1.03815719e7;1216.0;9720.0;0.0;0.0
7641;6500.0;1763.67;782.89;0.0;0.0;0.0;0.0;0.0;0.0;860.0;0.0;300.44;1.03798519e7;1219.0;10207.0;0.0;0.0
7642;10916.67;2028.68;900.53;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;1.038137152e7;1215.0;10475.0;0.0;2170.87
7643;15750.0;2389.64;1060.76;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;1.038658539e7;1216.0;10552.0;0.0;7448.4
7644;18450.0;2085.79;925.88;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;1.039331707e7;1215.0;10645.0;0.0;9616.67
7645;20566.67;1909.88;847.79;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;1.040133231e7;1209.0;10674.0;0.0;11450.34
7646;21583.33;2024.11;898.5;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;1.041032867e7;1205.0;10454.0;0.0;12851.94
7647;22866.67;2225.15;987.74;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;1.042059526e7;1206.0;10213.0;0.0;14666.56
7648;22616.67;2190.88;972.53;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;1.043090561e7;1206.0;9851.0;0.0;14729.08
7649;21816.67;2145.19;952.25;0.0;3355.4;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;1.043843881e7;1204.0;9597.0;0.0;10761.71
7650;18483.33;2602.1;1155.07;2852.09;7500.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;1.044127346e7;1203.0;9491.0;0.0;4049.5
7651;13933.33;2679.78;1189.55;9227.09;6791.66;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;1.044127346e7;1201.0;9811.0;0.0;0.0
7652;6400.0;2533.56;1124.65;15000.0;0.0;0.0;9000.0;236.21;0.0;0.0;0.0;0.0;1.044127346e7;1189.0;9822.0;0.0;0.0
7653;1650.0;2343.95;1040.48;15000.0;0.0;3146.58;9177.16;0.0;1200.0;0.0;0.0;0.0;1.044127346e7;1177.0;9381.0;0.0;0.0
7654;166.67;2286.83;1015.12;11298.14;0.0;4537.38;7977.16;0.0;1200.0;0.0;0.0;0.0;1.044127346e7;1170.0;9206.0;0.0;0.0
7655;0.0;1845.92;819.4;5960.05;0.0;5062.68;6777.16;0.0;1200.0;604.0;0.0;0.0;1.044006546e7;1163.0;9532.0;0.0;0.0
7656;0.0;1580.91;701.76;3.95;0.0;3.36;5577.16;0.0;1200.0;4300.0;0.0;1888.97;1.043146546e7;1145.0;9675.0;0.0;0.0
7657;0.0;1626.6;722.05;0.0;0.0;0.0;4377.16;0.0;1200.0;4300.0;0.0;1210.36;1.042286546e7;1142.0;9059.0;0.0;0.0
7658;0.0;1560.35;692.64;0.0;0.0;0.0;3177.16;0.0;1200.0;4300.0;0.0;923.02;1.041426546e7;1139.0;8676.0;0.0;0.0
7659;0.0;1667.72;740.3;0.0;0.0;0.0;1977.16;0.0;1200.0;1510.0;0.0;3275.98;1.041124546e7;1138.0;8394.0;0.0;0.0
7660;0.0;1571.77;697.71;0.0;0.0;0.0;777.16;0.0;777.16;4300.0;0.0;683.37;1.040264546e7;1141.0;8030.0;0.0;0.0
7661;0.0;1443.83;640.92;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;1601.25;1.039404546e7;1145.0;7986.0;0.0;0.0
7662;0.0;1425.56;632.8;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;2070.64;1.038544546e7;1161.0;8429.0;0.0;0.0
7663;416.67;1487.24;660.18;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;2421.91;1.037684546e7;1198.0;9286.0;0.0;0.0
7664;3683.33;1375.3;610.49;0.0;0.0;0.0;0.0;0.0;0.0;4300.0;0.0;175.88;1.036824546e7;1215.0;10145.0;0.0;0.0
7665;11216.67;1475.82;655.11;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;1.036936658e7;1216.0;10546.0;0.0;1601.6
7666;21266.67;1761.39;781.88;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;1.037771753e7;1213.0;10680.0;0.0;11929.93
7667;27683.33;2177.17;966.45;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;1.03910014e7;1214.0;10650.0;0.0;18976.95
7668;32683.33;2152.04;955.29;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;1.040773817e7;1213.0;10681.0;0.0;23909.67
7669;34883.33;1994.41;885.32;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;1.042586541e7;1207.0;10667.0;0.0;25896.06
7670;36100.0;2519.86;1118.56;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;1.04455469e7;1203.0;10422.0;0.0;28116.42
7671;37400.0;2976.77;1321.38;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;1.046675911e7;1205.0;10195.0;0.0;30303.15
7672;36066.67;3362.86;1492.77;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;1.048768161e7;1205.0;9833.0;0.0;29889.29
7673;33083.33;4228.7;1877.11;0.0;1883.84;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;1.050624163e7;1202.0;9591.0;0.0;26514.31
7674;26100.0;4420.6;1962.3;1601.26;7500.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;1.051621936e7;1201.0;9529.0;0.0;14253.9
