t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
5408;85.84;18358.63;7706.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1382.0;13455.0;0.0;14078.22
5409;1356.25;17585.69;7382.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1392.0;13805.0;0.0;13911.22
5410;5081.63;18124.09;7608.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1399.0;14328.0;0.0;17885.0
5411;9888.58;18086.77;7592.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1401.0;14592.0;0.0;22376.97
5412;11073.14;17809.58;7476.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1404.0;14762.0;0.0;23000.99
5413;12875.75;17505.73;7348.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1404.0;14930.0;0.0;24204.2
5414;11090.31;17873.55;7503.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1404.0;14162.0;0.0;23708.98
5415;12068.87;17884.21;7507.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1400.0;13383.0;0.0;25477.67
5416;12120.37;16396.97;6883.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1399.0;12822.0;0.0;23977.6
5417;6935.74;16061.14;6742.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1396.0;12613.0;0.0;18522.16
5418;1459.25;15810.6;6637.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1395.0;12854.0;0.0;12447.96
5419;85.84;14147.45;5938.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1390.0;14035.0;0.0;7527.23
5420;0.0;12585.58;5283.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1389.0;14202.0;0.0;5055.86
5421;0.0;9962.92;4182.32;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1381.0;13837.0;0.0;1689.24
5422;0.0;8928.78;3748.2;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1377.0;13405.0;0.0;648.98
5423;0.0;8321.09;3493.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;481.81;0.7451;1373.0;13669.0;0.0;0.0
5424;0.0;8507.66;3571.42;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;361.92;0.7451;1376.0;13817.0;0.0;0.0
5425;0.0;6743.23;2830.73;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;2533.04;0.7451;1380.0;13487.0;0.0;0.0
5426;0.0;6130.21;2573.39;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;3228.4;0.7451;1377.0;13309.0;0.0;0.0
5427;0.0;6247.48;2622.62;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;2837.9;0.7451;1375.0;13083.0;0.0;0.0
5428;0.0;6023.59;2528.64;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;2703.77;0.7451;1375.0;12631.0;0.0;0.0
5429;0.0;6428.72;2698.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2020.58;0.7451;1373.0;12521.0;0.0;0.0
5430;0.0;7521.5;3157.44;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;1019.06;0.7451;1375.0;13073.0;0.0;0.0
5431;0.0;10080.19;4231.55;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1389.0;14207.0;0.0;1493.74
5432;17.17;12409.67;5209.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1406.0;15013.0;0.0;4029.28
5433;1390.58;15117.62;6346.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;15215.0;0.0;9049.41
5434;5940.01;17670.98;7418.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1406.0;15251.0;0.0;17184.08
5435;11141.82;19685.96;8263.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1405.0;15137.0;0.0;25359.72
5436;12137.54;22090.06;9273.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1407.0;15114.0;0.0;29793.76
5437;13579.62;23438.71;9839.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1407.0;15031.0;0.0;33233.64
5438;12669.74;24456.86;10266.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1407.0;14688.0;0.0;34112.31
5439;11261.99;24750.04;10389.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;14272.0;0.0;33538.82
5440;8463.66;24296.94;10199.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;13817.0;0.0;30552.18
5441;4446.43;24227.64;10170.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;13550.0;0.0;26703.56
5442;1339.08;24206.32;10161.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1408.0;13583.0;0.0;23531.94
5443;85.84;23396.06;9821.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1403.0;14399.0;0.0;20307.31
5444;0.0;22687.09;9523.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1402.0;14017.0;0.0;19595.88
5445;0.0;21668.94;9096.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1394.0;13294.0;0.0;18865.32
5446;0.0;20453.56;8586.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1394.0;12694.0;0.0;17739.74
5447;0.0;19904.51;8355.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1389.0;12847.0;0.0;16802.2
5448;0.0;19478.06;8176.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1391.0;12931.0;0.0;16114.73
5449;0.0;16370.31;6872.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1384.0;12417.0;0.0;12209.39
5450;0.0;15336.18;6437.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1380.0;12148.0;0.0;11006.13
5451;0.0;14600.55;6129.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1378.0;11829.0;0.0;10278.7
5452;0.0;16146.43;6778.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1378.0;11320.0;0.0;12982.52
5453;0.0;18902.36;7935.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1377.0;11137.0;0.0;17077.35
5454;0.0;20965.3;8801.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1378.0;11565.0;0.0;19579.3
5455;0.0;22170.02;9306.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1393.0;12630.0;0.0;20239.75
5456;51.5;22623.12;9496.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;13423.0;0.0;20158.56
5457;1424.92;22847.01;9590.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1413.0;13691.0;0.0;21584.85
5458;6111.69;21066.58;8843.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;13784.0;0.0;23647.79
5459;11759.85;20021.78;8404.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;13727.0;0.0;27868.56
5460;15004.54;18268.01;7668.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;13763.0;0.0;28588.26
5461;16892.98;17964.17;7541.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;13681.0;0.0;30128.31
5462;18918.77;17415.11;7310.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;13339.0;0.0;31716.55
5463;17699.86;17974.83;7545.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1413.0;12977.0;0.0;31656.33
5464;15330.73;15682.67;6583.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1413.0;12628.0;0.0;26381.8
5465;8171.81;12814.79;5379.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1413.0;12456.0;0.0;15323.11
5466;1922.78;10751.85;4513.51;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;12644.0;0.0;5955.13
5467;137.34;8395.72;3524.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;195.51;0.7451;1407.0;13660.0;0.0;0.0
5468;0.0;6561.99;2754.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2685.37;0.7451;1406.0;13408.0;0.0;0.0
5469;0.0;5373.26;2255.63;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;3813.11;0.7451;1398.0;12840.0;0.0;0.0
5470;0.0;4760.24;1998.29;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;4168.47;0.7451;1397.0;12324.0;0.0;0.0
5471;0.0;4461.72;1872.98;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;4778.29;0.7451;1393.0;12506.0;0.0;0.0
5472;0.0;4669.62;1960.25;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;4640.13;0.7451;1395.0;12665.0;0.0;0.0
5473;0.0;4989.45;2094.52;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;3774.03;0.7451;1384.0;12242.0;0.0;0.0
5474;0.0;4946.81;2076.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3614.58;0.7451;1381.0;12019.0;0.0;0.0
5475;0.0;4781.56;2007.25;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;3604.19;0.7451;1378.0;11771.0;0.0;0.0
5476;0.0;5661.11;2376.47;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;1929.42;0.7451;1378.0;11345.0;0.0;0.0
5477;0.0;7201.66;3023.18;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1377.0;11245.0;0.0;356.83
5478;0.0;9008.74;3781.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1379.0;11738.0;0.0;2431.5
5479;0.0;10250.77;4303.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1393.0;12850.0;0.0;3096.93
5480;17.17;11940.57;5012.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;13669.0;0.0;4711.26
5481;1939.95;13523.77;5677.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1414.0;13933.0;0.0;8621.84
5482;7914.29;14808.44;6216.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;13998.0;0.0;16351.16
5483;14386.5;16162.42;6784.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;13881.0;0.0;24862.73
5484;17047.49;15837.25;6648.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;13864.0;0.0;27080.05
5485;19227.79;16594.2;6966.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;13741.0;0.0;30458.05
5486;18987.44;16732.8;7024.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;13347.0;0.0;30809.48
5487;17442.35;16956.68;7118.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1413.0;12947.0;0.0;29983.26
5488;14489.51;17692.31;7427.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1414.0;12537.0;0.0;28485.85
5489;8498.0;19072.94;8006.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1414.0;12266.0;0.0;24725.54
5490;2266.13;19334.14;8116.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;12307.0;0.0;18821.52
5491;137.34;18758.43;7874.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1407.0;13173.0;0.0;15004.35
5492;0.0;18422.6;7733.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1407.0;13198.0;0.0;14365.2
5493;0.0;18347.97;7702.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1399.0;12482.0;0.0;14967.25
5494;0.0;18193.38;7637.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1398.0;11833.0;0.0;15395.76
5495;0.0;18140.08;7615.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1393.0;12010.0;0.0;15138.08
5496;0.0;18337.31;7697.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1395.0;12175.0;0.0;15255.11
5497;0.0;17153.91;7201.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1382.0;11737.0;0.0;13999.94
5498;0.0;17884.21;7507.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1379.0;11486.0;0.0;15284.8
5499;0.0;17164.58;7205.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1377.0;11199.0;0.0;14548.07
5500;0.0;17324.49;7272.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1377.0;10747.0;0.0;15227.12
5501;0.0;17628.34;7400.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1375.0;10632.0;0.0;15771.52
5502;0.0;17244.53;7239.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1377.0;11103.0;0.0;14757.6
5503;0.0;17047.3;7156.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1391.0;12203.0;0.0;13391.57
5504;51.5;18193.38;7637.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1408.0;12988.0;0.0;14302.27
5505;2180.29;17095.28;7176.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;13202.0;0.0;14661.98
5506;10437.94;17191.23;7216.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1408.0;13239.0;0.0;23014.86
5507;19227.79;14872.41;6243.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1408.0;13135.0;0.0;28616.47
5508;25545.49;13577.07;5699.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;13130.0;0.0;33101.06
5509;28704.34;14024.84;5887.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;13022.0;0.0;37003.66
5510;29150.7;12335.04;5178.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;12651.0;0.0;35422.85
5511;25236.47;13028.02;5469.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;12293.0;0.0;32851.51
5512;19038.94;12798.8;5372.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;11939.0;0.0;26682.54
5513;10214.76;11876.61;4985.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;11764.0;0.0;16724.04
5514;2454.98;12228.43;5133.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;11878.0;0.0;9348.76
5515;103.01;11988.55;5032.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1405.0;12803.0;0.0;5726.22
5516;0.0;11210.28;4705.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1405.0;12810.0;0.0;4511.23
5517;0.0;11844.62;4972.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1397.0;12087.0;0.0;6126.86
5518;0.0;11903.26;4996.86;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1396.0;11434.0;0.0;6862.12
5519;0.0;12814.79;5379.51;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.7451;1391.0;11616.0;0.0;7969.3
5520;0.0;13251.91;5563.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1394.0;11805.0;0.0;8403.91
5521;0.0;14270.05;5990.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1383.0;11313.0;0.0;10330.46
5522;0.0;13513.11;5672.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1380.0;11031.0;0.0;9534.76
5523;0.0;14312.7;6008.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1378.0;10769.0;0.0;10930.01
5524;0.0;15272.21;6411.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1378.0;10341.0;0.0;12720.31
5525;0.0;16914.04;7100.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1376.0;10227.0;0.0;15163.36
5526;0.0;17841.56;7489.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1378.0;10700.0;0.0;16009.25
5527;0.0;18220.04;7648.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1392.0;11746.0;0.0;15514.61
5528;51.5;17500.4;7346.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;12549.0;0.0;13758.38
5529;1905.61;16914.04;7100.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;12770.0;0.0;14561.97
5530;8738.34;14515.26;6093.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1409.0;12836.0;0.0;17919.95
5531;17133.33;12239.09;5137.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1408.0;12715.0;0.0;23203.25
5532;21837.27;11013.05;4623.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;12672.0;0.0;26211.47
5533;24635.6;11860.62;4978.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;12607.0;0.0;30278.17
5534;24669.94;13022.69;5466.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1410.0;12182.0;0.0;32387.41
5535;22232.13;13742.32;5768.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;11827.0;0.0;31328.32
5536;16978.82;13795.63;5791.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;11469.0;0.0;26508.7
5537;9373.55;14989.69;6292.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1412.0;11258.0;0.0;20809.73
5538;2369.14;14653.86;6151.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1411.0;11374.0;0.0;13211.52
5539;223.18;14504.6;6088.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1406.0;12187.0;0.0;10035.65
5540;0.0;15746.63;6610.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1405.0;12314.0;0.0;11447.89
5541;0.0;15464.11;6491.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1397.0;11679.0;0.0;11673.77
5542;0.0;14600.55;6129.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1396.0;11092.0;0.0;11033.7
5543;0.0;13518.44;5674.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1392.0;11373.0;0.0;9212.32
5544;0.0;12857.44;5397.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7451;1394.0;11630.0;0.0;8018.85
5545;0.0;9483.16;3980.93;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1379.0;11142.0;0.0;3701.09
5546;0.0;7404.22;3108.21;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1378.0;10847.0;0.0;1043.43
5547;0.0;6647.28;2790.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1376.0;10574.0;0.0;239.73
5548;0.0;6577.98;2761.36;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1374.0;10114.0;0.0;599.34
5549;0.0;7462.86;3132.82;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1373.0;9932.0;0.0;2036.68
5550;0.0;7590.79;3186.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1374.0;10115.0;0.0;2036.32
5551;0.0;8742.21;3669.88;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1377.0;10517.0;0.0;3272.09
5552;85.84;9408.53;3949.6;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1386.0;10838.0;0.0;3991.97
5553;2626.65;10623.91;4459.8;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0557;1396.0;11289.0;0.0;7817.37
5554;10472.28;11434.17;4799.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1403.0;11727.0;0.0;16382.38
5555;17837.21;13635.71;5724.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1405.0;11780.0;0.0;26822.03
5556;21905.94;16317.01;6849.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1408.0;11852.0;0.0;34628.65
5557;23880.22;17196.56;7218.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1408.0;12044.0;0.0;37659.71
5558;25150.63;16194.4;6798.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1408.0;11541.0;0.0;38010.27
5559;22197.79;16983.33;7129.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1405.0;11076.0;0.0;36639.54
5560;14987.37;17782.93;7465.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1403.0;10750.0;0.0;30888.37
5561;7931.46;19312.81;8107.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1400.0;10537.0;0.0;26214.58
5562;1939.95;20746.75;8709.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1400.0;10642.0;0.0;22153.95
5563;154.51;21039.93;8832.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1394.0;11387.0;0.0;20033.77
5564;0.0;21834.19;9165.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1393.0;11713.0;0.0;20679.94
5565;0.0;23342.76;9799.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1385.0;11042.0;0.0;23484.79
5566;0.0;23412.05;9828.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1380.0;10450.0;0.0;24170.17
5567;0.0;22377.92;9394.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1377.0;10795.0;0.0;22353.91
5568;0.0;22164.69;9304.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1379.0;11110.0;0.0;21738.18
5569;0.0;22303.29;9362.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1378.0;10690.0;0.0;22353.96
5570;0.0;22372.59;9391.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1377.0;10350.0;0.0;22791.35
5571;0.0;22825.69;9581.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1375.0;9964.0;0.0;23818.66
5572;0.0;22180.68;9311.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1373.0;9369.0;0.0;23495.89
5573;0.0;22345.93;9380.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1372.0;9026.0;0.0;24072.5
5574;0.0;21956.8;9217.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1373.0;8970.0;0.0;23577.02
5575;0.0;21354.44;8964.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1376.0;9064.0;0.0;22630.79
5576;103.01;20394.93;8561.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1385.0;9047.0;0.0;21397.5
5577;2042.95;18769.09;7879.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1395.0;9296.0;0.0;20790.1
5578;7897.13;17585.69;7382.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1402.0;9659.0;0.0;24608.1
5579;13047.43;15799.94;6632.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1405.0;9921.0;0.0;26964.0
5580;16034.6;14019.51;5885.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1407.0;10100.0;0.0;27246.35
5581;17974.55;13235.91;5556.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1408.0;10387.0;0.0;27787.75
5582;19021.77;14355.34;6026.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1407.0;9765.0;0.0;31045.33
5583;17751.37;13555.75;5690.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1404.0;9209.0;0.0;29192.67
5584;15124.71;13230.58;5554.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1402.0;8835.0;0.0;26476.35
5585;8394.99;13795.63;5791.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1399.0;8638.0;0.0;20742.87
5586;2386.31;14952.37;6276.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0557;1399.0;8796.0;0.0;16218.51
