t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;Load
4203;0.0;4272.11;1896.38;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;12103.0
4204;0.0;4116.76;1827.42;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;5676.82;11621.0
4205;0.0;4603.37;2043.43;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;11449.0
4206;0.0;4235.55;1880.16;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;5559.29;11675.0
4207;0.0;4141.89;1838.58;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;12081.0
4208;0.0;3938.56;1748.32;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;12529.0
4209;266.67;3844.9;1706.74;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;6000.0;12987.0
4210;3150.0;3803.77;1688.49;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;4647.74;13290.0
4211;10933.33;3799.2;1686.46;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;13307.0
4212;18733.33;3646.14;1618.52;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;13365.0
4213;21983.33;3892.87;1728.04;0.0;2172.12;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;13599.0
4214;20850.0;3949.98;1753.39;1846.3;7500.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;13105.0
4215;16616.67;3879.16;1721.96;8221.3;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;12708.0
4216;8383.33;4066.5;1805.11;14596.3;474.94;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;12580.0
4217;1966.67;4409.18;1957.23;15000.0;0.0;-0.0;5400.0;0.0;0.0;0.0;0.0;0.0;12729.0
4218;0.0;4626.21;2053.57;15000.0;0.0;5651.22;5400.0;0.0;1200.0;0.0;0.0;0.0;13531.0
4219;0.0;4370.34;1939.99;8351.51;0.0;0.0;4200.0;0.0;0.0;0.0;0.0;0.0;14016.0
4220;0.0;4861.52;2158.02;8351.51;0.0;5752.46;4200.0;0.0;1200.0;0.0;0.0;0.0;13972.0
4221;0.0;5220.19;2317.24;1583.91;0.0;0.0;3000.0;0.0;0.0;0.0;0.0;0.0;13324.0
4222;0.0;5572.01;2473.41;1583.91;0.0;0.0;3000.0;0.0;0.0;0.0;0.0;0.0;12642.0
4223;0.0;5734.22;2545.41;1583.91;0.0;0.0;3000.0;0.0;0.0;0.0;0.0;0.0;12902.0
4224;0.0;5693.1;2527.16;1583.91;0.0;0.0;3000.0;0.0;732.23;0.0;0.0;0.0;13148.0
4225;0.0;6017.5;2671.16;1583.91;0.0;1346.32;2267.77;0.0;1200.0;0.0;0.0;0.0;12625.0
4226;0.0;6801.1;3019.0;0.0;0.0;0.0;1067.77;0.0;0.0;0.0;0.0;0.0;12415.0
4227;0.0;7605.26;3375.97;-0.0;0.0;-0.0;1067.77;0.0;1067.77;0.0;0.0;0.0;12049.0
4228;0.0;7712.64;3423.63;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;11374.0
4229;0.0;8057.6;3576.76;-0.0;0.0;0.0;-0.0;700.36;0.0;0.0;0.0;0.0;10934.0
4230;0.0;8318.04;3692.37;0.0;0.0;0.0;525.27;1180.41;0.0;0.0;0.0;0.0;10830.0
4231;0.0;8190.11;3635.58;-0.0;0.0;-0.0;1410.58;1013.69;0.0;0.0;0.0;0.0;10812.0
4232;0.0;8062.17;3578.79;0.0;0.0;-0.0;2170.85;882.96;0.0;0.0;0.0;0.0;10758.0
4233;233.33;8011.91;3556.48;0.0;0.0;-0.0;2833.07;980.72;0.0;0.0;0.0;0.0;10821.0
4234;2633.33;7107.23;3154.89;0.0;0.0;0.0;3568.61;1200.0;0.0;0.0;0.0;0.0;11049.0
4235;6583.33;6355.61;2821.25;-0.0;0.0;0.0;4468.61;1200.0;0.0;0.0;0.0;0.0;11346.0
4236;9866.67;6526.96;2897.31;-0.0;-0.0;0.0;5368.61;1200.0;0.0;0.0;0.0;0.0;11524.0
4237;11700.0;6268.8;2782.71;0.0;0.0;0.0;6268.61;1200.0;0.0;0.0;0.0;0.0;11778.0
4238;12033.33;6275.66;2785.76;-0.0;7207.77;0.0;7168.61;1200.0;0.0;0.0;0.0;0.0;11271.0
4239;9550.0;6451.57;2863.84;6126.61;6913.41;0.0;8068.61;1200.0;0.0;0.0;0.0;0.0;10752.0
4240;5683.33;6581.78;2921.65;12003.01;3509.76;0.0;8968.61;1200.0;0.0;0.0;0.0;0.0;10477.0
4241;1216.67;7239.73;3213.71;14986.31;16.11;0.0;9868.61;1200.0;0.0;0.0;0.0;0.0;10454.0
4242;16.67;7091.24;3147.79;15000.0;0.0;831.3;10768.61;0.0;0.0;0.0;0.0;0.0;11087.0
4243;0.0;6771.4;3005.82;14022.0;0.0;1696.78;10768.61;0.0;0.0;0.0;0.0;0.0;11474.0
4244;0.0;7022.7;3117.37;12025.79;0.0;1318.93;10768.61;0.0;0.0;0.0;0.0;0.0;11459.0
4245;0.0;6533.81;2900.35;10474.11;0.0;1765.84;10768.61;0.0;0.0;0.0;0.0;0.0;11200.0
4246;0.0;6309.92;2800.97;8396.65;0.0;1764.11;10768.61;0.0;0.0;0.0;0.0;0.0;10875.0
4247;0.0;6106.6;2710.71;6321.23;0.0;2327.69;10768.61;0.0;0.0;0.0;0.0;0.0;11145.0
4248;0.0;6065.48;2692.46;3582.77;0.0;1623.4;10768.61;0.0;0.0;0.0;0.0;0.0;11367.0
4249;0.0;6940.46;3080.86;1672.89;0.0;1377.68;10768.61;0.0;0.0;0.0;0.0;0.0;11399.0
4250;0.0;6986.15;3101.14;52.09;0.0;0.0;10768.61;0.0;0.0;0.0;0.0;0.0;11168.0
4251;0.0;7440.78;3302.95;52.09;0.0;44.27;10768.61;0.0;0.0;0.0;0.0;0.0;10788.0
4252;0.0;7616.69;3381.04;0.0;0.0;-0.0;10768.61;873.72;0.0;0.0;0.0;0.0;10124.0
4253;0.0;8701.85;3862.74;0.0;0.0;0.0;11423.9;1200.0;0.0;0.0;0.0;0.0;9712.0
4254;0.0;8717.84;3869.84;-0.0;0.0;0.0;12323.9;1200.0;0.0;0.0;0.0;0.0;9628.0
4255;0.0;8546.5;3793.78;-0.0;0.0;0.0;13223.9;1200.0;0.0;0.0;0.0;0.0;9677.0
4256;0.0;7950.23;3529.1;-0.0;486.12;0.0;14123.9;1200.0;0.0;0.0;0.0;0.0;9707.0
4257;283.33;7239.73;3213.71;413.2;0.0;351.22;15023.9;1200.0;0.0;0.0;0.0;0.0;9888.0
4258;2700.0;6191.13;2748.23;0.0;0.0;0.0;15923.9;1200.0;0.0;0.0;0.0;0.0;10194.0
4259;6950.0;5757.06;2555.55;-0.0;0.0;0.0;16823.9;1200.0;0.0;0.0;0.0;0.0;10546.0
4260;9800.0;5256.75;2333.46;-0.0;0.0;0.0;17723.9;1200.0;0.0;0.0;0.0;0.0;10785.0
4261;11250.0;4916.35;2182.36;-0.0;4197.73;0.0;18623.9;1200.0;0.0;0.0;0.0;0.0;11103.0
4262;11333.33;5254.46;2332.45;3568.07;7106.24;0.0;19523.9;1200.0;0.0;0.0;0.0;0.0;10614.0
4263;9050.0;4875.23;2164.11;9608.38;4782.33;0.0;20423.9;1200.0;0.0;0.0;0.0;0.0;10107.0
4264;5400.0;5023.72;2230.02;13673.36;1560.75;0.0;21323.9;1200.0;0.0;0.0;0.0;0.0;9893.0
4265;1333.33;5117.39;2271.6;15000.0;0.0;0.0;22223.9;0.0;1151.67;0.0;0.0;0.0;9874.0
4266;33.33;5249.89;2330.42;15000.0;0.0;1687.35;21072.23;0.0;1200.0;0.0;0.0;0.0;10501.0
4267;0.0;4959.76;2201.63;13014.88;0.0;935.96;19872.23;0.0;1200.0;0.0;0.0;0.0;10844.0
4268;0.0;4870.66;2162.08;11913.75;0.0;0.0;18672.23;0.0;0.0;0.0;0.0;0.0;10672.0
4269;0.0;5318.43;2360.84;11913.75;0.0;0.0;18672.23;0.0;1200.0;0.0;0.0;0.0;10485.0
4270;0.0;4765.57;2115.43;11913.75;0.0;2117.0;17472.23;0.0;1200.0;0.0;0.0;0.0;10198.0
4271;0.0;4808.97;2134.7;9423.16;0.0;0.0;16272.23;0.0;1200.0;0.0;0.0;0.0;10448.0
4272;0.0;4829.54;2143.83;9423.16;0.0;2498.64;15072.23;0.0;1200.0;0.0;0.0;0.0;10672.0
4273;0.0;5446.36;2417.63;6483.58;0.0;1390.0;13872.23;0.0;1200.0;0.0;0.0;0.0;10454.0
4274;0.0;5172.22;2295.94;4848.29;0.0;0.0;12672.23;0.0;1200.0;0.0;0.0;0.0;10191.0
4275;0.0;4900.36;2175.26;4848.29;0.0;0.0;11472.23;0.0;0.0;453.0;0.0;0.0;9909.0
4276;0.0;4317.8;1916.67;4848.29;0.0;0.0;11472.23;0.0;0.0;453.0;0.0;0.0;9449.0
4277;0.0;4109.9;1824.38;4848.29;0.0;0.0;11472.23;0.0;1200.0;1290.0;0.0;0.0;9327.0
4278;0.0;4827.25;2142.81;4848.29;0.0;0.0;10272.23;0.0;0.0;453.0;0.0;0.0;9653.0
4279;0.0;4790.7;2126.59;4848.29;0.0;0.0;10272.23;0.0;0.0;0.0;0.0;0.0;10301.0
4280;0.0;4294.95;1906.52;4848.29;0.0;0.0;10272.23;0.0;0.0;0.0;0.0;0.0;10903.0
4281;366.67;3933.99;1746.29;4848.29;0.0;4121.05;10272.23;0.0;1200.0;0.0;0.0;0.0;11368.0
4282;3066.67;3287.47;1459.3;0.0;0.0;-0.0;9072.23;0.0;0.0;0.0;0.0;0.0;11680.0
4283;8750.0;3319.45;1473.5;0.0;-0.0;0.0;9072.23;1200.0;0.0;0.0;0.0;0.0;11875.0
4284;13200.0;3397.12;1507.98;0.0;4844.1;0.0;9972.23;1200.0;0.0;0.0;0.0;0.0;12061.0
4285;15216.67;3241.77;1439.02;4117.49;1289.54;0.0;10872.23;1200.0;0.0;0.0;0.0;0.0;12271.0
4286;15083.33;3509.07;1557.67;5213.6;7005.07;0.0;11772.23;1200.0;0.0;0.0;0.0;0.0;11945.0
4287;12233.33;3557.04;1578.97;11167.91;4508.34;0.0;12672.23;1200.0;0.0;0.0;0.0;0.0;11661.0
4288;7100.0;3744.38;1662.12;15000.0;0.0;-0.0;13572.23;1091.5;0.0;0.0;0.0;0.0;11415.0
4289;1666.67;3186.95;1414.68;15000.0;0.0;-0.0;14390.85;0.0;0.0;0.0;0.0;0.0;11379.0
4290;50.0;2951.64;1310.23;15000.0;0.0;-0.0;14390.85;0.0;509.82;0.0;0.0;0.0;11993.0
4291;0.0;2592.96;1151.01;15000.0;0.0;7436.02;13881.04;0.0;1200.0;0.0;0.0;0.0;12380.0
4292;0.0;2467.31;1095.24;6251.74;0.0;0.0;12681.04;0.0;1200.0;0.0;0.0;0.0;12122.0
4293;0.0;2382.78;1057.72;6251.74;0.0;0.0;11481.04;0.0;0.0;0.0;0.0;0.0;11559.0
4294;0.0;2668.35;1184.48;6251.74;0.0;2996.17;11481.04;0.0;1200.0;3010.0;0.0;0.0;11059.0
4295;0.0;2592.96;1151.01;2726.83;0.0;1622.81;10281.04;0.0;1200.0;3010.0;0.0;1731.21;11308.0
4296;0.0;2549.56;1131.75;817.64;0.0;0.0;9081.04;0.0;1200.0;3010.0;0.0;0.0;11437.0
4297;0.0;2841.98;1261.55;817.64;0.0;0.0;7881.04;0.0;1200.0;3010.0;0.0;0.0;11062.0
4298;0.0;3186.95;1414.68;817.64;0.0;0.0;6681.04;0.0;1200.0;3010.0;0.0;1944.37;10756.0
4299;0.0;3070.43;1362.96;817.64;0.0;0.0;5481.04;0.0;0.0;0.0;0.0;0.0;10482.0
4300;0.0;2789.43;1238.23;817.64;0.0;0.0;5481.04;0.0;1200.0;0.0;0.0;0.0;10050.0
4301;0.0;2579.26;1144.93;817.64;0.0;0.0;4281.04;0.0;0.0;0.0;0.0;0.0;9929.0
4302;0.0;2549.56;1131.75;817.64;0.0;0.0;4281.04;0.0;0.0;0.0;0.0;0.0;10268.0
4303;0.0;2663.78;1182.45;817.64;0.0;0.0;4281.04;0.0;0.0;0.0;0.0;0.0;10941.0
4304;0.0;2547.27;1130.73;817.64;0.0;695.0;4281.04;0.0;1200.0;0.0;0.0;6000.0;11573.0
4305;300.0;2337.09;1037.43;0.0;0.0;0.0;3081.04;0.0;0.0;0.0;0.0;0.0;12042.0
4306;3350.0;2117.78;940.08;-0.0;0.0;0.0;3081.04;0.0;0.0;0.0;0.0;0.0;12348.0
4307;9750.0;2142.91;951.23;-0.0;0.0;0.0;3081.04;328.14;0.0;0.0;0.0;0.0;12516.0
4308;14266.67;2005.83;890.39;-0.0;3299.89;0.0;3327.14;1200.0;0.0;0.0;0.0;0.0;12663.0
4309;16533.33;2074.37;920.81;2804.9;5532.51;0.0;4227.14;1200.0;0.0;0.0;0.0;0.0;12796.0
4310;16200.0;2122.35;942.11;7507.54;5615.45;0.0;5127.14;1200.0;0.0;0.0;0.0;0.0;12449.0
4311;12950.0;2206.87;979.63;12280.68;2814.5;0.0;6027.14;1200.0;0.0;0.0;0.0;0.0;12122.0
4312;7866.67;2056.09;912.7;14673.0;0.0;0.0;6927.14;0.0;0.0;0.0;0.0;0.0;11912.0
4313;1700.0;2161.18;959.35;14673.0;0.0;0.0;6927.14;0.0;0.0;0.0;0.0;0.0;11852.0
4314;50.0;2357.65;1046.56;14673.0;0.0;7500.0;6927.14;0.0;1200.0;0.0;0.0;331.79;12486.0
4315;0.0;2949.35;1309.21;5849.47;0.0;0.0;5727.14;0.0;0.0;0.0;0.0;0.0;12837.0
4316;0.0;3371.99;1496.82;5849.47;0.0;0.0;5727.14;0.0;0.0;0.0;0.0;0.0;12688.0
4317;0.0;3509.07;1557.67;5849.47;0.0;0.0;5727.14;0.0;0.0;0.0;0.0;0.0;12071.0
4318;0.0;3607.3;1601.28;5849.47;0.0;4625.47;5727.14;0.0;1200.0;0.0;0.0;0.0;11523.0
4319;0.0;3561.61;1581.0;407.74;0.0;0.0;4527.14;0.0;0.0;0.0;0.0;0.0;11773.0
4320;0.0;3442.81;1528.26;407.74;0.0;0.0;4527.14;0.0;0.0;0.0;0.0;0.0;11939.0
4321;0.0;3559.33;1579.98;407.74;0.0;0.0;4527.14;0.0;0.0;0.0;0.0;0.0;11477.0
4322;0.0;4548.54;2019.09;407.74;0.0;0.0;4527.14;0.0;1200.0;0.0;0.0;0.0;11180.0
4323;0.0;4596.51;2040.39;407.74;0.0;60.1;3327.14;0.0;1200.0;3010.0;0.0;0.0;10907.0
4324;0.0;4815.83;2137.74;337.04;0.0;0.0;2127.14;0.0;0.0;1057.0;0.0;0.0;10470.0
4325;0.0;4966.61;2204.67;337.04;0.0;0.0;2127.14;0.0;0.0;1057.0;0.0;0.0;10340.0
4326;0.0;4665.05;2070.81;337.04;0.0;0.0;2127.14;0.0;927.14;3010.0;0.0;0.0;10673.0
4327;0.0;4731.3;2100.22;337.04;0.0;286.48;1200.0;0.0;1200.0;3010.0;0.0;0.0;11328.0
4328;0.0;4578.24;2032.27;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;11931.0
4329;266.67;4644.49;2061.68;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;12339.0
4330;3016.67;4637.63;2058.64;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;0.0;12589.0
4331;9066.67;4436.59;1969.4;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;12711.0
4332;14000.0;4233.27;1879.14;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;12806.0
4333;16566.67;3984.25;1768.61;-0.0;4985.07;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;12889.0
4334;16033.33;4052.79;1799.03;4237.31;7500.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;12506.0
4335;12566.67;4075.63;1809.17;10612.31;5085.47;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;12166.0
4336;7100.0;4226.42;1876.1;14934.96;76.52;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;11926.0
4337;1766.67;4703.89;2088.05;15000.0;0.0;3265.4;5400.0;0.0;0.0;0.0;0.0;0.0;11824.0
4338;33.33;4980.32;2210.76;11158.36;0.0;0.0;5400.0;0.0;0.0;0.0;0.0;0.0;12398.0
4339;0.0;5233.9;2323.32;11158.36;0.0;4524.78;5400.0;0.0;600.0;0.0;0.0;0.0;12682.0
4340;0.0;5247.61;2329.41;5835.09;0.0;0.0;4800.0;0.0;0.0;0.0;0.0;0.0;12553.0
4341;0.0;5348.13;2374.03;5835.09;0.0;0.0;4800.0;0.0;0.0;0.0;0.0;0.0;11900.0
4342;0.0;5286.45;2346.65;5835.09;0.0;802.91;4800.0;0.0;1200.0;1720.0;0.0;0.0;11356.0
4343;0.0;4955.19;2199.6;4890.49;0.0;0.0;3600.0;0.0;0.0;755.0;0.0;0.0;11598.0
4344;0.0;5103.68;2265.52;4890.49;0.0;2239.8;3600.0;0.0;0.0;2150.0;0.0;0.0;11759.0
4345;0.0;5498.91;2440.96;2255.43;0.0;0.0;3600.0;0.0;0.0;755.0;0.0;0.0;11075.0
4346;0.0;5272.74;2340.56;2255.43;0.0;0.0;3600.0;0.0;0.0;151.0;0.0;0.0;10773.0
4347;0.0;5089.97;2259.43;2255.43;0.0;0.0;3600.0;0.0;0.0;0.0;0.0;0.0;10431.0
4348;0.0;4998.59;2218.87;2255.43;0.0;0.0;3600.0;0.0;0.0;0.0;0.0;0.0;9965.0
4349;0.0;5519.47;2450.09;2255.43;0.0;0.0;3600.0;0.0;0.0;0.0;0.0;0.0;9827.0
4350;0.0;5126.53;2275.66;2255.43;0.0;1513.81;3600.0;0.0;1200.0;0.0;0.0;0.0;10116.0
4351;0.0;4804.41;2132.67;474.48;0.0;0.0;2400.0;0.0;0.0;0.0;0.0;0.0;10708.0
4352;0.0;4454.87;1977.51;474.48;0.0;403.31;2400.0;0.0;1200.0;0.0;0.0;3159.31;11195.0
4353;250.0;3965.98;1760.49;-0.0;0.0;0.0;1200.0;0.0;1200.0;0.0;0.0;4303.53;11480.0
4354;3100.0;3863.17;1714.86;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;3033.97;11712.0
4355;8566.67;3730.67;1656.04;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;11842.0
4356;12083.33;3294.32;1462.34;-0.0;2037.39;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;11977.0
4357;14000.0;3413.12;1515.08;1731.78;5528.19;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;12200.0
4358;14000.0;3607.3;1601.28;6430.74;6236.58;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;11772.0
4359;11366.67;3520.49;1562.74;11731.84;3844.9;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;11405.0
4360;7000.0;3061.3;1358.91;15000.0;0.0;-0.0;4500.0;273.2;0.0;0.0;0.0;0.0;11147.0
4361;1933.33;2494.73;1107.41;15000.0;0.0;0.0;4704.9;0.0;0.0;0.0;0.0;0.0;11069.0
4362;50.0;1982.99;880.25;15000.0;0.0;-0.0;4704.9;0.0;0.0;0.0;0.0;0.0;11600.0
4363;0.0;1553.49;689.59;15000.0;0.0;7500.0;4704.9;0.0;1200.0;430.0;0.0;697.91;12071.0
4364;0.0;1288.49;571.96;6176.47;0.0;3926.04;3504.9;0.0;1200.0;430.0;0.0;4687.51;12104.0
4365;0.0;1057.75;469.53;1557.6;0.0;0.0;2304.9;0.0;1083.56;1720.0;0.0;5341.09;11584.0
4366;0.0;982.36;436.07;1557.6;0.0;0.0;1221.34;0.0;0.0;604.0;0.0;0.0;11104.0
4367;0.0;1117.14;495.9;1557.6;0.0;1323.96;1221.34;0.0;1200.0;1290.0;0.0;6000.0;11427.0
4368;0.0;1439.27;638.89;0.0;0.0;0.0;21.34;0.0;0.0;453.0;0.0;0.0;11609.0
4369;0.0;1235.94;548.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;850.0;6000.0;11044.0
4370;0.0;1219.95;541.53;0.0;0.0;-0.0;0.0;0.0;-0.0;2580.0;850.0;5611.52;10803.0
4371;0.0;1414.14;627.73;0.0;0.0;-0.0;0.0;0.0;-0.0;2580.0;850.0;5043.13;10515.0
4372;0.0;1640.31;728.13;0.0;0.0;-0.0;0.0;0.0;-0.0;2580.0;850.0;4264.56;10063.0
4373;0.0;2108.64;936.02;0.0;0.0;-0.0;0.0;0.0;-0.0;2580.0;850.0;3451.34;9926.0
4374;0.0;2533.56;1124.65;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;850.0;3070.79;10159.0
4375;0.0;2972.2;1319.36;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;850.0;2889.45;10611.0
4376;0.0;3221.21;1429.89;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;850.0;2950.89;11032.0
4377;224.61;3387.99;1503.92;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;850.0;2868.48;11415.0
4378;3096.44;3646.14;1618.52;0.0;-0.0;0.0;0.0;-0.0;0.0;2580.0;725.91;0.0;11667.0
4379;9321.4;4141.89;1838.58;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;11764.0
4380;14054.29;4829.54;2143.83;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;11832.0
4381;16621.28;5293.3;2349.69;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;12073.0
4382;16220.19;5656.54;2510.93;-0.0;3368.97;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;11673.0
4383;12947.27;5295.58;2350.7;2863.63;6086.32;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;11317.0
4384;7428.24;5702.23;2531.22;8037.0;3364.69;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;11097.0
4385;2085.68;6721.14;2983.51;10896.98;0.0;0.0;5400.0;682.33;0.0;0.0;0.0;0.0;11108.0
4386;112.31;6563.51;2913.53;10896.98;0.0;2100.65;5911.75;0.0;0.0;0.0;0.0;0.0;11690.0
4387;0.0;6791.96;3014.94;8425.63;0.0;2055.09;5911.75;0.0;0.0;0.0;0.0;0.0;11862.0
4388;0.0;6759.98;3000.75;6007.87;0.0;1926.27;5911.75;0.0;0.0;0.0;0.0;0.0;11687.0
4389;0.0;6986.15;3101.14;3741.67;0.0;1004.71;5911.75;0.0;0.0;0.0;0.0;0.0;11092.0
4390;0.0;7232.88;3210.67;2559.66;0.0;124.45;5911.75;0.0;0.0;0.0;0.0;0.0;10568.0
4391;0.0;7397.37;3283.68;2413.25;0.0;0.0;5911.75;0.0;257.95;0.0;0.0;0.0;10939.0
4392;0.0;6942.74;3081.88;2413.25;0.0;127.38;5653.8;0.0;1200.0;0.0;0.0;0.0;11352.0
4393;0.0;6376.18;2830.38;2263.39;0.0;653.45;4453.8;0.0;1200.0;0.0;0.0;0.0;11060.0
4394;0.0;6561.22;2912.52;1494.63;0.0;148.26;3253.8;0.0;1200.0;0.0;0.0;0.0;10822.0
4395;0.0;6136.3;2723.9;1320.21;0.0;383.81;2053.8;0.0;1200.0;0.0;0.0;0.0;10444.0
4396;0.0;6019.79;2672.18;868.67;0.0;738.37;853.8;0.0;367.67;0.0;0.0;0.0;9798.0
4397;0.0;6179.7;2743.16;-0.0;0.0;0.0;486.13;0.0;486.13;0.0;0.0;0.0;9409.0
4398;0.0;6750.84;2996.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9340.0
4399;0.0;6696.01;2972.35;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;9402.0
4400;0.0;6794.25;3015.96;-0.0;0.0;0.0;-0.0;32.95;0.0;0.0;0.0;0.0;9451.0
4401;256.7;6483.55;2878.04;-0.0;0.0;0.0;24.71;0.0;24.71;0.0;0.0;0.0;9643.0
4402;2759.52;6252.81;2775.62;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9972.0
4403;7107.36;6351.05;2819.22;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10338.0
4404;10027.32;5891.85;2615.39;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10563.0
4405;11744.0;5971.81;2650.88;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10858.0
4406;11727.95;6456.13;2865.87;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10392.0
4407;9546.01;6526.96;2897.31;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;9924.0
4408;6241.0;6855.93;3043.34;-0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;9701.0
4409;1877.11;7173.48;3184.3;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;9666.0
4410;112.31;7175.77;3185.32;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;10252.0
4411;0.0;7532.16;3343.52;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10585.0
4412;0.0;7648.67;3395.24;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;10590.0
4413;0.0;7436.21;3300.92;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;10332.0
4414;0.0;7682.94;3410.45;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9978.0
4415;0.0;7865.7;3491.58;-0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;10241.0
4416;0.0;7799.45;3462.17;-0.0;0.0;0.0;0.0;760.86;0.0;0.0;0.0;0.0;10482.0
4417;0.0;7847.42;3483.46;-0.0;0.0;0.0;570.64;550.89;0.0;0.0;0.0;0.0;10780.0
4418;0.0;7888.55;3501.72;-0.0;0.0;0.0;983.81;919.26;0.0;0.0;0.0;0.0;10471.0
4419;0.0;7788.03;3457.1;-0.0;0.0;0.0;1673.26;1141.12;0.0;0.0;0.0;0.0;10104.0
4420;0.0;8434.55;3744.09;-0.0;0.0;0.0;2529.1;1200.0;0.0;0.0;0.0;0.0;9517.0
4421;0.0;8832.07;3920.54;-0.0;0.0;0.0;3429.1;1200.0;0.0;0.0;0.0;0.0;9148.0
4422;0.0;8567.06;3802.91;-0.0;0.0;0.0;4329.1;1200.0;0.0;0.0;0.0;0.0;9079.0
4423;0.0;8427.7;3741.05;-0.0;0.0;0.0;5229.1;1200.0;0.0;0.0;0.0;0.0;9119.0
4424;0.0;7952.51;3530.11;-0.0;0.0;0.0;6129.1;1200.0;0.0;0.0;0.0;0.0;9135.0
4425;336.92;7340.25;3258.33;-0.0;0.0;0.0;7029.1;1200.0;0.0;0.0;0.0;0.0;9300.0
4426;2968.09;5951.25;2641.75;-0.0;0.0;0.0;7929.1;1200.0;0.0;0.0;0.0;0.0;9662.0
4427;7829.33;5606.28;2488.62;-0.0;0.0;0.0;8829.1;1200.0;0.0;0.0;0.0;0.0;10107.0
4428;11038.07;5377.83;2387.21;-0.0;0.0;0.0;9729.1;1200.0;0.0;0.0;0.0;0.0;10467.0
4429;12257.4;4790.7;2126.59;-0.0;0.0;0.0;10629.1;1200.0;0.0;0.0;0.0;0.0;10888.0
4430;12177.18;5053.42;2243.21;-0.0;453.77;0.0;11529.1;1200.0;0.0;0.0;0.0;0.0;10502.0
