t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
115;0.0;2024.11;563.39;4116.78;0.0;0.0;65886.36;0.0;1200.0;4300.0;850.0;9.35464414e6;3479.5;1.0;1038.0;13455.0;0.0;0.0
116;0.0;1816.22;505.52;4116.78;0.0;3499.26;64686.36;0.0;1200.0;4300.0;850.0;9.34434414e6;0.0;1.0;1036.0;13207.0;0.0;0.0
117;0.0;1848.2;514.43;-0.0;0.0;0.0;63486.36;0.0;1200.0;4300.0;850.0;9.33404414e6;2543.37;1.0;1033.0;12289.0;0.0;0.0
118;0.0;1638.02;455.93;-0.0;0.0;0.0;62286.36;0.0;1200.0;4300.0;850.0;9.32374414e6;2047.05;1.0;1033.0;11524.0;0.0;0.0
119;0.0;1635.74;455.29;-0.0;0.0;0.0;61086.36;0.0;1200.0;4300.0;850.0;9.31344414e6;2114.97;1.0;1032.0;11588.0;0.0;0.0
120;0.0;1690.57;470.55;-0.0;0.0;0.0;59886.36;0.0;1200.0;4300.0;850.0;9.30314414e6;2143.88;1.0;1033.0;11688.0;0.0;0.0
121;0.0;1770.53;492.81;-0.0;0.0;0.0;58686.36;0.0;1200.0;4300.0;850.0;9.29284414e6;1421.67;1.0;1031.0;11066.0;0.0;0.0
122;0.0;1928.16;536.68;-0.0;0.0;0.0;57486.36;0.0;1200.0;4300.0;850.0;9.28254414e6;877.16;1.0;1028.0;10720.0;0.0;0.0
123;0.0;1992.13;554.49;-0.0;0.0;0.0;56286.36;0.0;1200.0;4300.0;850.0;9.27224414e6;519.39;1.0;1027.0;10443.0;0.0;0.0
124;0.0;1743.11;485.18;-0.0;0.0;0.0;55086.36;0.0;1200.0;4300.0;850.0;9.26194414e6;405.71;1.0;1026.0;10010.0;0.0;0.0
125;0.0;2069.8;576.11;-0.0;0.0;0.0;53886.36;0.0;1114.09;4300.0;850.0;9.25164414e6;0.0;1.0;1024.0;9934.0;0.0;0.0
126;0.0;2327.96;647.96;-0.0;0.0;0.0;52772.27;0.0;1200.0;4300.0;850.0;9.24134414e6;93.08;1.0;1023.0;10442.0;0.0;0.0
127;0.0;2659.21;740.16;-0.0;0.0;0.0;51572.27;0.0;1200.0;4300.0;850.0;9.23104414e6;833.62;1.0;1029.0;11612.0;0.0;0.0
128;0.0;2723.18;757.97;-0.0;0.0;0.0;50372.27;0.0;1200.0;4300.0;850.0;9.22074414e6;1791.85;1.0;1039.0;12662.0;0.0;0.0
129;17.0;2563.26;713.46;-0.0;0.0;0.0;49172.27;0.0;1200.0;4300.0;850.0;9.21044414e6;2326.28;1.0;1042.0;13012.0;0.0;0.0
130;77.0;2035.53;566.57;-0.0;0.0;0.0;47972.27;0.0;1200.0;4300.0;850.0;9.20014414e6;3027.9;1.0;1038.0;13095.0;0.0;0.0
131;192.0;2204.59;613.62;-0.0;0.0;0.0;46772.27;0.0;1200.0;4300.0;850.0;9.18984414e6;2739.79;1.0;1036.0;13136.0;0.0;0.0
132;283.0;2421.62;674.03;-0.0;0.0;0.0;45572.27;0.0;1200.0;4300.0;850.0;9.17954414e6;2524.35;1.0;1037.0;13290.0;0.0;0.0
133;325.0;2407.91;670.22;-0.0;0.0;0.0;44372.27;0.0;1200.0;4300.0;850.0;9.16924414e6;2539.87;1.0;1037.0;13330.0;0.0;0.0
134;388.0;2627.23;731.26;-0.0;0.0;0.0;43172.27;0.0;1200.0;4300.0;850.0;9.15894414e6;1979.51;1.0;1037.0;13113.0;0.0;0.0
135;359.0;3070.43;854.62;-0.0;0.0;0.0;41972.27;0.0;1200.0;4300.0;850.0;9.14864414e6;1200.94;1.0;1039.0;12874.0;0.0;0.0
136;274.0;2985.91;831.1;-0.0;0.0;0.0;40772.27;0.0;1200.0;4300.0;850.0;9.13834414e6;1202.0;1.0;1041.0;12684.0;0.0;0.0
137;81.0;3312.6;922.03;-0.0;0.0;0.0;39572.27;0.0;1200.0;4300.0;850.0;9.12804414e6;980.38;1.0;1041.0;12687.0;0.0;0.0
138;15.0;3292.03;916.3;-0.0;0.0;0.0;38372.27;0.0;1200.0;4300.0;850.0;9.11774414e6;1625.66;1.0;1040.0;13239.0;0.0;0.0
139;0.0;3052.16;849.54;-0.0;0.0;0.0;37172.27;0.0;1200.0;4300.0;850.0;9.10744414e6;2442.31;1.0;1038.0;13732.0;0.0;0.0
140;0.0;3027.03;842.54;-0.0;0.0;0.0;35972.27;0.0;1200.0;4300.0;850.0;9.09714414e6;2309.43;1.0;1037.0;13566.0;0.0;0.0
141;0.0;3244.06;902.95;-0.0;0.0;0.0;34772.27;0.0;1200.0;4300.0;850.0;9.08684414e6;1112.99;1.0;1034.0;12644.0;0.0;0.0
142;0.0;3561.61;991.34;-0.0;0.0;0.0;33572.27;0.0;1130.05;4300.0;850.0;9.07654414e6;0.0;1.0;1034.0;11867.0;0.0;0.0
143;0.0;3870.03;1077.18;-0.0;0.0;0.0;32442.22;0.0;832.79;4300.0;850.0;9.06624414e6;0.0;1.0;1033.0;11963.0;0.0;0.0
144;0.0;3881.45;1080.36;-0.0;0.0;0.0;31609.43;0.0;943.19;4300.0;850.0;9.05594414e6;0.0;1.0;1035.0;12090.0;0.0;0.0
145;0.0;3600.45;1002.15;-0.0;0.0;0.0;30666.24;0.0;905.4;4300.0;850.0;9.04564414e6;0.0;1.0;1032.0;11690.0;0.0;0.0
146;0.0;3771.79;1049.84;-0.0;0.0;0.0;29760.83;0.0;409.37;4300.0;850.0;9.03534414e6;0.0;1.0;1029.0;11410.0;0.0;0.0
