t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces;Electrolyse
154;201.0;3975.11;1764.55;1866.63;0.0;235.66;23917.19;0.0;1200.0;4300.0;425.0;9.1709475e6;929.68;1.0;1039.0;14070.0;0.0;0.0;0.0;
155;526.0;4459.44;1979.54;1589.38;0.0;0.0;22717.19;0.0;1200.0;4300.0;425.0;9.1614975e6;112.02;1.0;1037.0;14039.0;0.0;0.0;0.0;
156;580.0;4317.8;1916.67;1589.38;0.0;0.0;21517.19;0.0;1200.0;4300.0;340.0;9.1522175e6;408.54;1.0;1038.0;14101.0;0.0;0.0;0.0;
157;653.0;3865.46;1715.87;1589.38;0.0;0.0;20317.19;0.0;1200.0;4300.0;425.0;9.1427675e6;849.67;1.0;1038.0;14047.0;0.0;0.0;0.0;
158;620.0;3675.84;1631.7;1589.38;0.0;0.0;19117.19;0.0;1200.0;4300.0;340.0;9.1334875e6;933.46;1.0;1038.0;13739.0;0.0;0.0;0.0;
159;543.0;3794.64;1684.43;1589.38;0.0;0.0;17917.19;0.0;1200.0;4300.0;425.0;9.1240375e6;502.93;1.0;1040.0;13490.0;0.0;0.0;0.0;
160;354.0;3748.94;1664.15;1589.38;0.0;0.0;16717.19;0.0;1200.0;4300.0;425.0;9.1145875e6;519.9;1.0;1042.0;13254.0;0.0;0.0;0.0;
161;103.0;3936.28;1747.31;1589.38;0.0;0.0;15517.19;0.0;1200.0;4300.0;340.0;9.1053075e6;498.41;1.0;1042.0;13167.0;0.0;0.0;0.0;
162;11.0;3819.77;1695.59;1589.38;0.0;0.0;14317.19;0.0;1200.0;4300.0;340.0;9.0960275e6;1265.65;1.0;1041.0;13673.0;0.0;0.0;0.0;
163;0.0;3707.82;1645.9;1589.38;0.0;0.0;13117.19;0.0;1200.0;4300.0;425.0;9.0865775e6;1837.28;1.0;1040.0;14156.0;0.0;0.0;0.0;
164;0.0;3908.86;1735.14;1589.38;0.0;0.0;11917.19;0.0;1200.0;4300.0;340.0;9.0772975e6;1501.0;1.0;1038.0;14023.0;0.0;0.0;0.0;
165;0.0;4445.73;1973.46;1589.38;0.0;0.0;10717.19;0.0;1074.81;4300.0;340.0;9.0680175e6;0.0;1.0;1035.0;13169.0;0.0;0.0;0.0;
166;0.0;4468.58;1983.6;1589.38;0.0;0.0;9642.38;0.0;699.83;4300.0;0.0;9.0594175e6;0.0;1.0;1035.0;12487.0;0.0;0.0;0.0;
167;0.0;4614.79;2048.5;1589.38;0.0;0.0;8942.55;0.0;673.71;4300.0;0.0;9.0508175e6;0.0;1.0;1034.0;12671.0;0.0;0.0;0.0;
168;0.0;4434.31;1968.38;1589.38;0.0;0.0;8268.84;0.0;1030.31;4300.0;0.0;9.0422175e6;0.0;1.0;1036.0;12769.0;0.0;0.0;0.0;
169;0.0;4338.36;1925.79;1795.9;0.0;0.0;1200.0;274.15;0.0;4300.0;850.0;8.9428575e6;0.0;1.0;1026.0;12166.0;0.0;0.0;0.0;
170;0.0;4007.1;1778.75;1795.9;0.0;0.0;1405.61;176.84;0.0;4300.0;850.0;8.9325575e6;0.0;1.0;1024.0;11783.0;0.0;0.0;0.0;
171;0.0;3730.67;1656.04;1795.9;0.0;0.0;1538.25;99.71;0.0;4300.0;850.0;8.9222575e6;0.0;1.0;1023.0;11460.0;0.0;0.0;0.0;
172;0.0;3751.23;1665.17;1795.9;0.0;0.0;1613.03;597.4;0.0;4300.0;850.0;8.9119575e6;0.0;1.0;1023.0;10992.0;0.0;0.0;0.0;
173;0.0;3977.4;1765.56;1795.9;0.0;0.0;2061.07;1092.96;0.0;4300.0;850.0;8.9016575e6;0.0;1.0;1022.0;10822.0;0.0;0.0;0.0;
174;0.0;3780.93;1678.35;1795.9;0.0;0.0;2880.79;623.28;0.0;4300.0;850.0;8.8913575e6;0.0;1.0;1022.0;11008.0;0.0;0.0;0.0;
175;0.0;3244.06;1440.03;1795.9;0.0;0.0;3348.25;0.0;564.91;4300.0;850.0;8.8810575e6;0.0;1.0;1024.0;11423.0;0.0;0.0;0.0;
176;0.0;3241.77;1439.02;1795.9;0.0;0.0;2783.35;0.0;0.0;4300.0;850.0;8.8707575e6;0.0;1.0;1027.0;11901.0;1043.21;0.0;0.0;
177;250.0;2940.21;1305.16;1795.9;0.0;1526.51;2783.35;0.0;255.12;4300.0;850.0;8.8604575e6;0.0;1.0;1033.0;12460.0;0.0;0.0;0.0;
178;4100.0;2716.33;1205.78;0.0;0.0;-0.0;2528.23;1198.1;0.0;4300.0;765.0;8.8503275e6;0.0;1.0;1037.0;12926.0;0.0;0.0;0.0;
179;12433.33;2549.56;1131.75;0.0;-0.0;0.0;3426.81;1200.0;0.0;0.0;0.0;8.8503275e6;0.0;1.0;1040.0;13000.0;0.0;2954.63;0.0;
180;19966.67;2581.54;1145.94;0.0;0.0;0.0;4326.81;1200.0;0.0;0.0;0.0;8.8503275e6;0.0;1.0;1041.0;13023.0;0.0;10512.15;0.0;
181;23816.67;2992.76;1328.48;0.0;0.0;0.0;5226.81;1200.0;0.0;0.0;0.0;8.8503275e6;0.0;1.0;1041.0;13199.0;0.0;14779.91;0.0;
182;24350.0;3826.62;1698.63;0.0;2762.82;0.0;6126.81;1200.0;0.0;0.0;0.0;8.8503275e6;0.0;1.0;1039.0;12696.0;0.0;14255.43;0.0;
183;20383.33;4100.76;1820.32;2348.39;7500.0;0.0;7026.81;1200.0;0.0;0.0;0.0;8.8503275e6;0.0;1.0;1039.0;12267.0;0.0;6376.42;0.0;
184;13116.67;4464.01;1981.57;8723.39;7384.24;0.0;7926.81;1200.0;0.0;0.0;0.0;8.8503275e6;0.0;1.0;1038.0;12016.0;0.0;0.0;0.0;
185;4133.33;4596.51;2040.39;15000.0;0.0;-0.0;8826.81;1111.23;0.0;1290.0;0.0;8.8477475e6;0.0;1.0;1038.0;11987.0;0.0;0.0;0.0;
186;150.0;3890.59;1727.03;15000.0;0.0;709.39;9660.23;0.0;0.0;4300.0;850.0;8.8374475e6;0.0;1.0;1038.0;12665.0;0.0;0.0;0.0;
187;0.0;3591.31;1594.18;14165.43;0.0;2036.51;9660.23;0.0;0.0;4300.0;850.0;8.8271475e6;0.0;1.0;1035.0;13407.0;0.0;0.0;0.0;
188;0.0;2917.37;1295.02;11769.53;0.0;2913.59;9660.23;0.0;202.02;4300.0;850.0;8.8168475e6;0.0;1.0;1032.0;13510.0;0.0;0.0;0.0;
189;0.0;2814.56;1249.38;8341.78;0.0;1449.05;9458.21;0.0;1200.0;4300.0;850.0;8.8065475e6;0.0;1.0;1029.0;12892.0;0.0;0.0;0.0;
190;0.0;2503.87;1111.46;6637.01;0.0;1310.67;8258.21;0.0;1200.0;4300.0;850.0;8.7962475e6;0.0;1.0;1030.0;12306.0;0.0;0.0;0.0;
191;0.0;3111.56;1381.22;5095.04;0.0;827.23;7058.21;0.0;1200.0;4300.0;850.0;8.7859475e6;0.0;1.0;1029.0;12699.0;0.0;0.0;0.0;
192;0.0;2844.26;1262.57;4121.83;0.0;1526.17;5858.21;0.0;1200.0;4300.0;850.0;8.7756475e6;0.0;1.0;1031.0;13014.0;0.0;0.0;0.0;
193;0.0;2983.62;1324.43;2326.33;0.0;985.95;4658.21;0.0;1200.0;4300.0;850.0;8.7653475e6;0.0;1.0;1028.0;12672.0;0.0;0.0;0.0;
194;0.0;2773.44;1231.13;1166.39;0.0;991.43;3458.21;0.0;1200.0;4300.0;850.0;8.7550475e6;0.0;1.0;1026.0;12372.0;0.0;0.0;0.0;
195;0.0;2659.21;1180.42;0.0;0.0;-0.0;2258.21;0.0;1200.0;4300.0;850.0;8.7447475e6;840.36;1.0;1026.0;12056.0;0.0;0.0;0.0;
196;0.0;2983.62;1324.43;0.0;0.0;-0.0;1058.21;0.0;1043.95;4300.0;850.0;8.7344475e6;0.0;1.0;1025.0;11527.0;0.0;0.0;0.0;
197;0.0;2960.78;1314.28;0.0;0.0;-0.0;14.26;0.0;14.26;4300.0;850.0;8.7241475e6;812.68;1.0;1025.0;11277.0;0.0;0.0;0.0;
198;0.0;2544.99;1129.72;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.7138475e6;1489.3;1.0;1024.0;11338.0;0.0;0.0;0.0;
199;0.0;2592.96;1151.01;0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;8.7035475e6;0.0;1.0;1026.0;11515.0;1595.02;0.0;0.0;
200;0.0;2615.81;1161.15;-0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.6932475e6;1744.04;1.0;1029.0;11700.0;0.0;0.0;0.0;
201;350.0;2487.87;1104.36;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;8.6829475e6;1932.76;1.0;1035.0;12060.0;0.0;0.0;0.0;
202;4716.67;2592.96;1151.01;0.0;0.0;-0.0;0.0;1200.0;0.0;4240.36;0.0;8.67446679e6;0.0;1.0;1039.0;12540.0;0.0;0.0;0.0;
203;13716.67;2291.4;1017.15;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;8.67446679e6;0.0;1.0;1042.0;12816.0;0.0;4051.22;0.0;
204;21900.0;2385.07;1058.73;-0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;8.67446679e6;0.0;1.0;1044.0;12980.0;0.0;12207.8;0.0;
205;25766.67;2433.04;1080.03;0.0;-0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;8.67446679e6;0.0;1.0;1044.0;13175.0;0.0;15948.74;0.0;
206;26016.67;2245.71;996.87;0.0;5032.83;0.0;3600.0;1200.0;0.0;0.0;0.0;8.67446679e6;0.0;1.0;1041.0;12544.0;0.0;11523.41;0.0;
207;22033.33;2026.39;899.51;4277.91;7500.0;0.0;4500.0;1200.0;0.0;0.0;0.0;8.67446679e6;0.0;1.0;1041.0;11958.0;0.0;5342.24;0.0;
208;14116.67;1939.58;860.98;10652.91;5114.23;0.0;5400.0;1200.0;0.0;0.0;0.0;8.67446679e6;0.0;1.0;1041.0;11644.0;0.0;0.0;0.0;
209;4600.0;1923.59;853.88;15000.0;-0.0;0.0;6300.0;1200.0;0.0;4300.0;140.53;8.66558572e6;0.0;1.0;1041.0;11659.0;0.0;0.0;0.0;
210;200.0;1843.63;818.39;15000.0;0.0;2143.98;7200.0;0.0;1200.0;4300.0;850.0;8.65528572e6;0.0;1.0;1040.0;12396.0;0.0;0.0;0.0;
211;0.0;1601.47;710.89;12477.67;0.0;3627.64;6000.0;0.0;1200.0;4300.0;850.0;8.64498572e6;0.0;1.0;1038.0;13328.0;0.0;0.0;0.0;
212;0.0;1432.41;635.85;8209.85;0.0;0.0;4800.0;0.0;0.0;4300.0;850.0;8.63468572e6;0.0;1.0;1034.0;13589.0;5336.74;0.0;0.0;
213;0.0;1105.72;490.83;8209.85;0.0;4187.45;4800.0;0.0;1200.0;4300.0;850.0;8.62438572e6;0.0;1.0;1031.0;13165.0;0.0;0.0;0.0;
214;0.0;1224.52;543.56;3283.44;0.0;0.0;3600.0;0.0;0.0;4300.0;850.0;8.61408572e6;0.0;1.0;1033.0;12637.0;4685.92;0.0;0.0;
215;0.0;1247.36;553.7;3283.44;0.0;2790.93;3600.0;0.0;1200.0;4300.0;850.0;8.60378572e6;933.01;1.0;1032.0;12907.0;0.0;0.0;0.0;
216;0.0;1338.75;594.27;0.0;0.0;-0.0;2400.0;0.0;1200.0;4300.0;850.0;8.59348572e6;2463.87;1.0;1033.0;13135.0;1355.11;0.0;0.0;
217;0.0;1135.42;504.01;-0.0;0.0;0.0;1200.0;0.0;228.4;4300.0;850.0;8.58318572e6;4804.17;1.0;1032.0;12854.0;0.0;0.0;0.0;
218;0.0;1199.39;532.41;0.0;0.0;-0.0;971.6;0.0;0.0;4300.0;850.0;8.57288572e6;4776.2;1.0;1029.0;12687.0;0.0;0.0;0.0;
219;0.0;1491.81;662.21;-0.0;0.0;0.0;971.6;0.0;0.0;4300.0;850.0;8.56258572e6;0.0;1.0;1027.0;12502.0;4170.98;0.0;0.0;
220;0.0;1608.32;713.93;-0.0;0.0;0.0;971.6;0.0;0.0;4300.0;850.0;8.55228572e6;3621.75;1.0;1026.0;12120.0;0.0;0.0;0.0;
221;0.0;1530.65;679.45;0.0;0.0;0.0;971.6;0.0;0.0;4300.0;850.0;8.54198572e6;3716.9;1.0;1025.0;12102.0;0.0;0.0;0.0;
222;0.0;1434.7;636.86;-0.0;0.0;0.0;971.6;0.0;0.0;4300.0;850.0;8.53168572e6;0.0;1.0;1024.0;12760.0;4514.44;0.0;0.0;
223;0.0;1352.45;600.35;-0.0;0.0;0.0;971.6;0.0;0.0;4300.0;850.0;8.52138572e6;0.0;1.0;1030.0;14062.0;5929.19;0.0;0.0;
224;0.0;1151.41;511.11;-0.0;0.0;0.0;971.6;0.0;0.0;4300.0;850.0;8.51108572e6;0.0;1.0;1039.0;15126.0;7274.48;0.0;0.0;
225;433.33;1247.36;553.7;-0.0;0.0;-0.0;971.6;0.0;971.6;4300.0;850.0;8.50078572e6;6000.0;1.0;1042.0;15398.0;0.0;0.0;0.0;
226;5800.0;1085.16;481.7;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.49048572e6;1838.14;1.0;1038.0;15393.0;0.0;0.0;0.0;
227;16000.0;868.13;385.36;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;8.49048572e6;0.0;1.0;1036.0;15251.0;0.0;1838.49;0.0;
228;25033.33;954.94;423.9;-0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;8.49048572e6;0.0;1.0;1038.0;15203.0;0.0;11047.17;0.0;
229;29550.0;1210.81;537.48;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;8.49048572e6;0.0;1.0;1038.0;15041.0;0.0;16095.29;0.0;
230;29150.0;1452.97;644.97;-0.0;5964.74;0.0;2700.0;1200.0;0.0;0.0;0.0;8.49048572e6;0.0;1.0;1037.0;14705.0;0.0;10415.2;0.0;
231;24350.0;1903.03;844.75;5070.03;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;8.49048572e6;0.0;1.0;1039.0;14377.0;0.0;5059.78;0.0;
232;15366.67;2131.48;946.16;11445.03;4182.31;0.0;4500.0;1200.0;0.0;0.0;0.0;8.49048572e6;0.0;1.0;1041.0;14103.0;0.0;0.0;0.0;
233;5100.0;2307.39;1024.25;15000.0;0.0;0.0;5400.0;502.64;0.0;4300.0;850.0;8.48018572e6;0.0;1.0;1041.0;14120.0;0.0;0.0;0.0;
234;250.0;1868.76;829.54;15000.0;0.0;4377.7;5776.98;0.0;1200.0;4300.0;850.0;8.46988572e6;0.0;1.0;1040.0;14716.0;0.0;0.0;0.0;
235;0.0;1420.99;630.78;9849.77;0.0;0.0;4576.98;0.0;0.0;4300.0;850.0;8.45958572e6;0.0;1.0;1039.0;15534.0;7293.24;0.0;0.0;
236;0.0;1544.35;685.54;9849.77;0.0;6148.17;4576.98;0.0;823.94;4300.0;850.0;8.44928572e6;0.0;1.0;1038.0;15390.0;0.0;0.0;0.0;
237;0.0;1441.55;639.9;2616.63;0.0;0.0;3753.04;0.0;0.0;4300.0;850.0;8.43898572e6;0.0;1.0;1034.0;14567.0;6301.55;0.0;0.0;
238;0.0;1295.34;575.0;2616.63;0.0;0.0;3753.04;0.0;735.05;4300.0;850.0;8.42868572e6;5079.61;1.0;1035.0;13870.0;0.0;0.0;0.0;
239;0.0;1219.95;541.53;2616.63;0.0;0.0;3017.99;0.0;104.52;4300.0;850.0;8.41838572e6;6000.0;1.0;1033.0;14049.0;0.0;0.0;0.0;
240;0.0;1133.14;503.0;2616.63;0.0;0.0;2913.47;0.0;306.87;4300.0;850.0;8.40808572e6;6000.0;1.0;1035.0;14128.0;0.0;0.0;0.0;
241;0.0;957.23;424.91;2616.63;0.0;0.0;2606.61;0.0;183.86;4300.0;850.0;8.39778572e6;6000.0;1.0;1030.0;13746.0;0.0;0.0;0.0;
242;0.0;927.53;411.73;2616.63;0.0;0.0;2422.75;0.0;22.75;4300.0;850.0;8.38748572e6;6000.0;1.0;1027.0;13539.0;0.0;0.0;0.0;
243;0.0;922.96;409.7;2616.63;0.0;0.0;2400.0;0.0;0.0;4300.0;850.0;8.37718572e6;5816.34;1.0;1026.0;13325.0;0.0;0.0;0.0;
244;0.0;1016.62;451.28;2616.63;0.0;0.0;2400.0;0.0;0.0;4300.0;850.0;8.36688572e6;5277.1;1.0;1025.0;12920.0;0.0;0.0;0.0;
245;0.0;1016.62;451.28;2616.63;0.0;0.0;2400.0;0.0;0.0;4300.0;850.0;8.35658572e6;5221.1;1.0;1023.0;12862.0;0.0;0.0;0.0;
246;0.0;893.26;396.52;2616.63;0.0;0.0;2400.0;0.0;0.0;4300.0;850.0;8.34628572e6;0.0;1.0;1023.0;13435.0;5972.23;0.0;0.0;
247;0.0;728.77;323.5;2616.63;0.0;0.0;2400.0;0.0;0.0;4300.0;850.0;8.33598572e6;0.0;1.0;1028.0;14681.0;7450.73;0.0;0.0;
248;0.0;813.3;361.02;2616.63;0.0;1151.68;2400.0;0.0;1200.0;4300.0;850.0;8.32568572e6;6000.0;1.0;1038.0;15714.0;0.0;0.0;0.0;
249;350.0;776.75;344.8;1261.71;0.0;1072.46;1200.0;0.0;1200.0;4300.0;850.0;8.31538572e6;6000.0;1.0;1041.0;15935.0;0.0;0.0;0.0;
250;5700.0;858.99;381.3;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.30508572e6;2721.7;1.0;1037.0;15849.0;0.0;0.0;0.0;
251;15850.0;1222.23;542.55;0.0;0.0;-0.0;0.0;1200.0;0.0;0.0;0.0;8.30508572e6;0.0;1.0;1035.0;15666.0;0.0;1783.78;0.0;
252;24466.67;1199.39;532.41;-0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;8.30508572e6;0.0;1.0;1036.0;15592.0;0.0;10442.46;0.0;
253;28683.33;1617.46;717.99;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;8.30508572e6;0.0;1.0;1036.0;15397.0;0.0;15457.78;0.0;
254;28383.33;1544.35;685.54;-0.0;7448.86;0.0;2700.0;1200.0;0.0;0.0;0.0;8.30508572e6;0.0;1.0;1036.0;15015.0;0.0;7985.36;0.0;
255;23833.33;1418.7;629.76;6331.53;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;8.30508572e6;0.0;1.0;1038.0;14667.0;0.0;3552.8;0.0;
256;15250.0;1370.73;608.47;12706.53;2698.19;0.0;4500.0;1200.0;0.0;0.0;0.0;8.30508572e6;0.0;1.0;1040.0;14371.0;0.0;0.0;0.0;
257;5250.0;1226.8;544.58;15000.0;0.0;-0.0;5400.0;0.0;0.0;4300.0;850.0;8.29478572e6;0.0;1.0;1040.0;14330.0;1118.62;0.0;0.0;
258;266.67;941.23;417.81;15000.0;0.0;0.0;5400.0;0.0;0.0;4300.0;850.0;8.28448572e6;0.0;1.0;1039.0;14865.0;7050.29;0.0;0.0;
259;0.0;1014.34;450.26;15000.0;0.0;7500.0;5400.0;0.0;514.4;4300.0;850.0;8.27418572e6;0.0;1.0;1038.0;15667.0;0.0;0.0;0.0;
260;0.0;911.53;404.63;6176.47;0.0;2880.86;4885.6;0.0;1200.0;4300.0;850.0;8.26388572e6;3869.98;1.0;1036.0;15453.0;0.0;0.0;0.0;
261;0.0;731.06;324.51;2787.22;0.0;1405.43;3685.6;0.0;0.0;4300.0;850.0;8.25358572e6;6000.0;1.0;1033.0;14644.0;0.0;0.0;0.0;
262;0.0;1016.62;451.28;1133.78;0.0;0.0;3685.6;0.0;0.0;4300.0;850.0;8.24328572e6;0.0;1.0;1033.0;13978.0;6327.1;0.0;0.0;
263;0.0;1080.59;479.67;1133.78;0.0;78.53;3685.6;0.0;305.21;4300.0;850.0;8.23298572e6;6000.0;1.0;1032.0;14126.0;0.0;0.0;0.0;
264;0.0;1055.46;468.52;1041.39;0.0;0.0;3380.4;0.0;495.02;4300.0;850.0;8.22268572e6;6000.0;1.0;1034.0;14203.0;0.0;0.0;0.0;
265;0.0;998.35;443.17;1041.39;0.0;0.0;2885.38;0.0;0.0;4300.0;850.0;8.21238572e6;0.0;1.0;1030.0;13714.0;6092.49;0.0;0.0;
266;0.0;1096.58;486.77;1041.39;0.0;0.0;2885.38;0.0;0.0;4300.0;850.0;8.20208572e6;5736.64;1.0;1027.0;13497.0;0.0;0.0;0.0;
267;0.0;1247.36;553.7;1041.39;0.0;0.0;2885.38;0.0;0.0;4300.0;850.0;8.19178572e6;5295.93;1.0;1025.0;13272.0;0.0;0.0;0.0;
268;0.0;1717.98;762.61;1041.39;0.0;0.0;2885.38;0.0;0.0;4300.0;850.0;8.18148572e6;0.0;1.0;1024.0;12854.0;4199.41;0.0;0.0;
269;0.0;1521.51;675.4;1041.39;0.0;0.0;2885.38;0.0;0.0;4300.0;850.0;8.17118572e6;4410.09;1.0;1023.0;12780.0;0.0;0.0;0.0;
270;0.0;1546.64;686.55;1041.39;0.0;0.0;2885.38;0.0;0.0;4300.0;850.0;8.16088572e6;4934.81;1.0;1022.0;13340.0;0.0;0.0;0.0;
271;0.0;1320.47;586.15;1041.39;0.0;0.0;2885.38;0.0;485.38;4300.0;850.0;8.15058572e6;6000.0;1.0;1028.0;14570.0;0.0;0.0;0.0;
272;0.0;1210.81;537.48;1041.39;0.0;451.71;2400.0;0.0;1200.0;4300.0;850.0;8.14028572e6;6000.0;1.0;1038.0;15588.0;0.0;0.0;0.0;
273;416.67;1085.16;481.7;509.97;0.0;433.47;1200.0;0.0;1200.0;4300.0;850.0;8.12998572e6;6000.0;1.0;1040.0;15807.0;0.0;0.0;0.0;
274;6016.67;1281.63;568.91;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.11968572e6;1681.79;1.0;1037.0;15736.0;0.0;0.0;0.0;
275;16633.33;1363.88;605.42;0.0;-0.0;0.0;0.0;1200.0;0.0;0.0;0.0;8.11968572e6;0.0;1.0;1034.0;15570.0;0.0;2866.63;0.0;
276;25316.67;1542.07;684.52;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;8.11968572e6;0.0;1.0;1036.0;15487.0;0.0;11892.26;0.0;
277;29700.0;1590.05;705.82;-0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;8.11968572e6;0.0;1.0;1036.0;15310.0;0.0;16521.87;0.0;
278;29533.33;1797.94;798.1;0.0;5646.17;0.0;2700.0;1200.0;0.0;0.0;0.0;8.11968572e6;0.0;1.0;1035.0;14931.0;0.0;11387.21;0.0;
279;24666.67;2120.06;941.09;4799.25;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;8.11968572e6;0.0;1.0;1038.0;14578.0;0.0;5487.82;0.0;
280;16066.67;2005.83;890.39;11174.25;4500.89;0.0;4500.0;1200.0;0.0;0.0;0.0;8.11968572e6;0.0;1.0;1039.0;14301.0;0.0;0.0;0.0;
281;5750.0;2124.63;943.12;15000.0;0.0;0.0;5400.0;754.75;0.0;4300.0;850.0;8.10938572e6;0.0;1.0;1039.0;14252.0;0.0;0.0;0.0;
282;333.33;1868.76;829.54;15000.0;0.0;0.0;5966.06;0.0;0.0;4300.0;850.0;8.09908572e6;0.0;1.0;1038.0;14737.0;5517.37;0.0;0.0;
283;0.0;1832.21;813.32;15000.0;0.0;5484.48;5966.06;0.0;1200.0;4300.0;850.0;8.08878572e6;0.0;1.0;1038.0;15518.0;0.0;0.0;0.0;
284;0.0;1866.48;828.53;8547.67;0.0;5172.0;4766.06;0.0;1200.0;4300.0;850.0;8.07848572e6;0.0;1.0;1036.0;15253.0;0.0;0.0;0.0;
285;0.0;2232.0;990.78;2462.97;0.0;2093.53;3566.06;0.0;1200.0;4300.0;850.0;8.06818572e6;1802.69;1.0;1033.0;14502.0;0.0;0.0;0.0;
286;0.0;2535.85;1125.66;0.0;0.0;-0.0;2366.06;0.0;1200.0;4300.0;850.0;8.05788572e6;2832.49;1.0;1033.0;13877.0;0.0;0.0;0.0;
287;0.0;3250.91;1443.08;0.0;0.0;-0.0;1166.06;0.0;1166.06;4300.0;850.0;8.04758572e6;1977.95;1.0;1032.0;14020.0;0.0;0.0;0.0;
288;0.0;3202.94;1421.78;0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;8.03728572e6;0.0;1.0;1033.0;14093.0;3285.28;0.0;0.0;
289;0.0;2684.34;1191.58;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;8.02698572e6;0.0;1.0;1030.0;13591.0;3535.08;0.0;0.0;
290;0.0;2547.27;1130.73;-0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.01668572e6;3504.0;1.0;1027.0;13359.0;0.0;0.0;0.0;
291;0.0;2421.62;1074.96;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;8.00638572e6;3448.42;1.0;1025.0;13120.0;0.0;0.0;0.0;
292;0.0;2766.59;1228.09;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;7.99608572e6;2514.33;1.0;1025.0;12684.0;0.0;0.0;0.0;
293;0.0;3248.63;1442.06;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;7.98578572e6;1724.31;1.0;1023.0;12588.0;0.0;0.0;0.0;
294;0.0;3461.09;1536.37;0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;7.97548572e6;0.0;1.0;1022.0;13122.0;1952.53;0.0;0.0;
295;0.0;3031.6;1345.72;-0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;7.96518572e6;3760.68;1.0;1028.0;14316.0;0.0;0.0;0.0;
296;0.0;2999.61;1331.52;0.0;0.0;-0.0;-0.0;0.0;0.0;4300.0;850.0;7.95488572e6;4768.86;1.0;1038.0;15288.0;0.0;0.0;0.0;
297;350.0;2972.2;1319.36;-0.0;0.0;0.0;-0.0;0.0;0.0;4300.0;850.0;7.94458572e6;0.0;1.0;1040.0;15472.0;4640.45;0.0;0.0;
298;6300.0;3280.61;1456.26;0.0;0.0;-0.0;0.0;-0.0;0.0;3282.13;0.0;7.93802147e6;0.0;1.0;1037.0;15356.0;0.0;0.0;0.0;
299;17683.33;3180.09;1411.64;0.0;-0.0;0.0;0.0;1200.0;0.0;151.0;0.0;7.93771947e6;0.0;1.0;1034.0;15141.0;0.0;7119.06;0.0;
300;27533.33;3609.59;1602.29;0.0;-0.0;0.0;900.0;1200.0;0.0;0.0;0.0;7.93771947e6;0.0;1.0;1036.0;14987.0;0.0;17594.21;0.0;
301;32183.33;4370.34;1939.99;0.0;-0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;7.93771947e6;0.0;1.0;1036.0;14750.0;0.0;23579.66;0.0;
302;31766.67;4644.49;2061.68;0.0;2555.56;0.0;2700.0;1200.0;0.0;0.0;0.0;7.93771947e6;0.0;1.0;1035.0;14337.0;0.0;21415.28;0.0;
303;26583.33;4792.98;2127.6;2172.22;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;7.93771947e6;0.0;1.0;1038.0;13964.0;0.0;11877.92;0.0;
304;17233.33;5028.29;2232.05;8547.22;7500.0;0.0;4500.0;1200.0;0.0;0.0;0.0;7.93771947e6;0.0;1.0;1039.0;13671.0;0.0;3161.68;0.0;
305;6183.33;5325.28;2363.89;14922.22;91.5;0.0;5400.0;1200.0;0.0;0.0;0.0;7.93771947e6;0.0;1.0;1039.0;13620.0;0.0;0.0;0.0;
